"pathwayId"	"pathwayName"	"annMoleculeRatio"	"annBgRatio"	"pvalue"	"fdr"	"annMoleculeList"	"annBgMoleculeList"
"path:04530"	"Tight junction"	"15/940"	"131/21796"	0.000533361584471148	0.116806186999181	"10207;1496;208;23136;4619;4627;4629;49861;5521;55844;58494;60;84552;88;998"	"10000;1019;10207;103910;10398;10627;10686;11336;1364;1365;1366;137075;1457;1459;1460;149461;1495;1496;1499;150084;154810;2017;2035;2036;2037;207;208;22800;22808;22989;23136;23562;24146;260425;26285;27134;2770;2771;2773;29119;29895;3059;3265;3845;387;3993;3996;4301;4619;4620;4621;4622;4624;4625;4626;4627;4628;4629;4633;4636;4893;4950;49861;5010;50848;50855;51208;51776;53842;5515;5516;5518;5519;5520;5521;5522;5578;5579;5580;5581;5582;5583;5584;55844;55870;5588;5590;56288;5728;57530;57644;58494;58498;5865;5872;60;60412;6237;64398;6714;7082;71;7122;7525;79784;81;8189;83700;84552;84612;8531;8573;87;8735;8777;88;89;9071;9073;9074;9075;9076;9080;9218;9223;92359;93408;93643;9414;9863;998"
"path:00790"	"Folate biosynthesis"	"3/940"	"11/21796"	0.0101724579627394	0.752087280660575	"2356;249;8836"	"1719;2356;248;249;250;251;2643;5805;5860;6697;8836"
"path:04710"	"Circadian rhythm - mammal"	"4/940"	"22/21796"	0.0135141464022297	0.752087280660575	"1453;5187;8863;9575"	"1407;1408;1453;1454;23291;26224;406;4862;5187;6095;6096;6097;6500;79365;8454;8553;8863;8864;8945;9572;9575;9978"
"path:03060"	"Protein export"	"4/940"	"23/21796"	0.0158127313454095	0.752087280660575	"10952;58477;60559;6726"	"10952;11231;196294;23478;23480;28972;29927;3309;5018;55176;58477;60559;6726;6727;6728;6729;6730;6731;6734;7095;83943;90701;9789"
"path:04150"	"mTOR signaling pathway"	"6/940"	"52/21796"	0.0238388333305859	0.752087280660575	"1977;208;6196;7248;7249;81617"	"10000;1975;1977;1978;207;208;2277;23533;2475;253260;253314;25989;27330;3091;3479;3630;5170;51719;5228;5290;5291;5293;5294;5295;5296;54541;5562;5563;5594;5595;57521;6009;6194;6195;6196;6197;6198;6199;64223;673;6794;7248;7249;7422;7423;7424;81617;8408;8503;92335;9470;9706"
"path:00604"	"Glycosphingolipid biosynthesis - ganglio series"	"3/940"	"15/21796"	0.0246747401696112	0.752087280660575	"29906;30815;8869"	"256435;2583;27090;2720;29906;3073;3074;30815;6482;6483;6489;81849;8705;8869;9197"
"path:04610"	"Complement and coagulation cascades"	"7/940"	"69/21796"	0.0288492092938718	0.752087280660575	"2162;3053;5328;623;722;728;735"	"10747;1361;1378;1380;1604;1675;2;2147;2149;2152;2153;2155;2157;2158;2159;2160;2161;2162;2165;2243;2244;2266;3053;3075;3426;3818;3827;4153;4179;462;5054;5104;5265;5327;5328;5329;5340;5345;5624;5627;5648;623;624;629;7035;7056;710;712;713;714;715;716;717;718;719;720;721;722;725;727;728;729;730;731;732;733;735;7450;966"
"path:05414"	"Dilated cardiomyopathy"	"8/940"	"85/21796"	0.0301274465682089	0.752087280660575	"2778;3672;3678;60;7042;7139;7169;781"	"10368;10369;107;108;109;111;112;113;114;115;153;1605;1674;1756;196883;2010;22801;27091;27092;2778;3479;3655;3672;3673;3674;3675;3676;3678;3679;3680;3685;3688;3690;3691;3693;3694;3695;3696;4000;4607;4633;4634;5350;5566;5567;5568;55799;5613;59283;59284;59285;60;6262;6442;6443;6444;6445;70;7040;7042;7043;71;7124;7134;7137;7139;7168;7169;7170;7171;7273;775;776;778;779;781;782;783;784;785;786;8515;8516;9254;93589"
"path:04520"	"Adherens junction"	"7/940"	"70/21796"	0.0309076964655031	0.752087280660575	"10580;1496;2260;60;7046;88;998"	"10163;10458;10580;10810;117178;1387;1457;1459;1460;1495;1496;1499;1500;1956;2033;2064;2260;2534;25945;29119;3480;3643;387;4008;4087;4088;4089;4233;4301;51176;51701;5594;5595;56288;5770;5777;5787;5792;5795;5797;5818;5819;5879;5880;5881;60;6591;6615;6714;6885;6932;6934;7046;7048;7082;71;7414;7454;7525;81;81607;83439;87;88;89;8936;8976;9855;998;999"
"path:05131"	"Shigellosis"	"6/940"	"61/21796"	0.0471527992635288	0.989183073078213	"25;3551;3678;60;64127;998"	"10092;10093;10094;10095;10109;10163;10392;10459;10552;1147;1398;1399;1432;1445;1729;1793;2017;23291;25;3059;345456;3551;3576;3678;3688;375189;391;4790;4792;4793;5216;5217;5594;5595;5599;5600;5601;5602;5603;5879;5970;60;6093;6300;64127;653888;71;7307;7414;7454;81873;8517;8767;8936;8945;8976;9474;9475;960;9844;998"
