"pathwayId"	"pathwayName"	"annMoleculeRatio"	"annBgRatio"	"pvalue"	"fdr"	"annMoleculeList"	"annBgMoleculeList"
"path:05416"	"Viral myocarditis"	"7/714"	"71/21796"	0.00851765504833191	0.832365358904641	"1605;22989;3117;3118;3119;4629;5880"	"100133583;1525;1604;1605;1756;1981;1982;22989;25;2534;27;3105;3106;3107;3108;3109;3111;3112;3113;3115;3117;3118;3119;3122;3123;3125;3126;3127;3133;3134;3135;3383;3683;3689;4619;4620;4621;4622;4624;4625;4626;4627;4628;4629;54205;5551;57644;5879;5880;5881;595;60;637;6442;6443;6444;6445;652614;71;79784;836;841;842;857;8672;8735;940;941;942;958;959"
"path:04670"	"Leukocyte transendothelial migration"	"9/714"	"116/21796"	0.014088310225027	0.832365358904641	"1496;2909;29895;5175;5600;5880;6300;88;9071"	"1003;103910;10398;10411;10451;10627;10686;11069;1364;1365;1366;137075;1432;149461;1495;1496;1499;1500;1535;1536;2185;23533;23562;24146;26285;27035;2770;2771;2773;2909;29119;29895;3383;3676;3683;3684;3688;3689;3702;387;394;399;4267;4301;4313;4318;4478;4633;4636;4688;4689;4950;49861;5010;50508;50848;51208;5175;5290;5291;5293;5294;5295;5296;5335;5336;53842;5578;5579;5582;5600;5603;5747;5781;5829;58494;58498;5879;5880;5906;5908;60;6093;6300;6387;6494;653361;7070;71;7122;7294;7408;7409;7410;7412;7414;7430;7852;81;83593;83700;8503;87;88;89;9071;9073;9074;9075;9076;9080;90952;93408;9475;9564;998"
"path:05310"	"Asthma"	"4/714"	"30/21796"	0.0159086197256976	0.832365358904641	"3117;3118;3119;5553"	"100133583;2205;2206;2207;3108;3109;3111;3112;3113;3115;3117;3118;3119;3122;3123;3125;3126;3127;3562;3565;3567;3578;3586;3596;5553;6037;7124;8288;958;959"
"path:04530"	"Tight junction"	"9/714"	"131/21796"	0.0285638349718093	0.832365358904641	"1496;22989;29895;3993;4629;55844;84552;88;9071"	"10000;1019;10207;103910;10398;10627;10686;11336;1364;1365;1366;137075;1457;1459;1460;149461;1495;1496;1499;150084;154810;2017;2035;2036;2037;207;208;22800;22808;22989;23136;23562;24146;260425;26285;27134;2770;2771;2773;29119;29895;3059;3265;3845;387;3993;3996;4301;4619;4620;4621;4622;4624;4625;4626;4627;4628;4629;4633;4636;4893;4950;49861;5010;50848;50855;51208;51776;53842;5515;5516;5518;5519;5520;5521;5522;5578;5579;5580;5581;5582;5583;5584;55844;55870;5588;5590;56288;5728;57530;57644;58494;58498;5865;5872;60;60412;6237;64398;6714;7082;71;7122;7525;79784;81;8189;83700;84552;84612;8531;8573;87;8735;8777;88;89;9071;9073;9074;9075;9076;9080;9218;9223;92359;93408;93643;9414;9863;998"
"path:05014"	"Amyotrophic lateral sclerosis (ALS)"	"5/714"	"53/21796"	0.0292998543961278	0.832365358904641	"1616;2891;5600;581;6300"	"10452;11261;120329;1432;1616;2890;2891;2902;2903;2904;2905;2906;317;4217;4741;4744;4747;4842;54205;5530;5532;5533;5534;5535;5600;5603;5606;5608;5630;572;57679;581;5868;5879;596;5961;598;6300;637;63928;6506;6647;7124;7132;7133;7157;79139;834;836;84134;842;847;9973"
"path:04910"	"Insulin signaling pathway"	"9/714"	"136/21796"	0.0351245279919301	0.832365358904641	"10580;2889;3551;5506;5507;5894;7248;7249;79660"	"10000;10211;10580;10603;10891;122809;1398;1399;163688;1977;1978;2002;207;208;2194;2203;2308;2319;23265;23433;23533;23624;2475;253314;2538;25759;2645;2872;2885;2889;2932;2997;2998;3098;3099;31;3101;32;3265;3551;3630;3635;3643;3667;369;3845;3991;399694;4893;5105;5106;5139;5140;51422;5170;51806;5255;5256;5257;5260;5261;5290;5291;5293;5294;5295;5296;5313;53358;53632;5499;5500;5501;5506;5507;5509;5562;5563;5564;5565;5566;5567;5568;5571;5573;5575;5576;5577;5584;5590;5594;5595;5599;5601;5602;5604;5605;5613;572;57521;5770;57818;5792;5834;5836;5837;5894;6009;6194;6198;6199;6464;6517;6654;6655;6720;673;7248;7249;79660;801;805;808;810;8471;8503;8569;8651;8660;867;868;8789;8835;9021;9322;9470"
"path:03060"	"Protein export"	"3/714"	"23/21796"	0.038083854007282	0.832365358904641	"5018;58477;60559"	"10952;11231;196294;23478;23480;28972;29927;3309;5018;55176;58477;60559;6726;6727;6728;6729;6730;6731;6734;7095;83943;90701;9789"
"path:00760"	"Nicotinate and nicotinamide metabolism"	"3/714"	"24/21796"	0.042496174010316	0.832365358904641	"349565;4907;84618"	"10135;22978;23057;23475;23530;30833;316;349565;4837;4860;4907;51251;5167;5169;54981;55191;56953;64802;65220;683;83594;84618;93034;952"
"path:04070"	"Phosphatidylinositol signaling system"	"6/714"	"78/21796"	0.0426481863566397	0.832365358904641	"23396;3632;3709;5287;8760;8871"	"1040;10423;113026;1606;1607;1608;160851;1609;163688;200576;23236;23396;23533;27124;3612;3613;3628;3631;3632;3633;3635;3636;3705;3706;3707;3708;3709;3710;4952;51196;51763;51806;5286;5287;5288;5289;5290;5291;5293;5294;5295;5296;5297;5298;5305;5330;5331;5332;5333;5335;5336;55300;55361;5578;5579;5582;56623;5728;64768;79837;801;805;808;810;8394;8395;8396;84812;8503;8525;8526;8527;8760;8821;8867;8871;89869;9162"
"path:00790"	"Folate biosynthesis"	"2/714"	"11/21796"	0.0484522122267703	0.832365358904641	"249;8836"	"1719;2356;248;249;250;251;2643;5805;5860;6697;8836"
