"pathwayId"	"pathwayName"	"annMoleculeRatio"	"annBgRatio"	"pvalue"	"fdr"	"annMoleculeList"	"annBgMoleculeList"
"path:05200"	"Pathways in cancer"	"39/1542"	"322/21796"	0.000719252464655318	0.157516289759515	"10000;1027;1050;1488;1496;1869;2246;2260;2335;25;324;3479;355;3551;3685;3716;3910;3912;4087;4089;4286;4318;51684;5728;5915;5970;6655;6688;6789;7042;7046;7175;7185;7471;8074;8321;8643;867;9915"	"10000;1017;1019;1021;1026;1027;1029;10297;1030;10319;10342;10401;1050;10928;11186;11211;112398;112399;1147;1163;1282;1284;1286;1288;1387;1398;1399;1436;1438;1441;1487;1488;1495;1496;1499;1612;1613;1630;1855;1856;1857;1869;1870;1871;1950;1956;2033;2034;2064;207;208;2122;2246;2247;2248;2249;2250;2251;2252;2253;2254;2255;2256;2257;2258;2259;2260;2261;2263;2271;2277;22798;2308;2322;2323;2335;2353;23533;23604;23624;2475;25;2535;26060;26281;26291;27006;27148;2735;2736;2737;284217;2885;29119;2932;2956;3065;3066;3082;3091;324;3265;329;330;331;332;3320;3326;3479;3480;354;355;3551;356;3569;3576;3655;367;3673;3674;3675;3685;3688;369;3716;3725;3728;3815;3845;387;3908;3909;3910;3911;3912;3913;3914;3915;3918;405;4087;4088;4089;4149;4193;4233;4254;4286;4292;4312;4313;4318;4436;4437;4609;4790;4791;4792;4824;4843;4893;4914;51176;51384;5154;5155;5156;51588;5159;51684;5228;5290;5291;5293;5294;5295;5296;5335;5336;5371;54205;54361;54583;5467;5468;5578;5579;5582;5594;5595;5599;5601;5602;5604;5605;572;5727;5728;5743;5747;581;5879;5880;5881;5888;5894;5898;5899;5900;5914;5915;5925;595;596;5970;5979;598;613;6256;6257;6258;637;64399;6469;650;6502;6513;652;652346;6608;6654;6655;6688;673;675;6772;6774;6776;6777;6789;6921;6923;6932;6934;7039;7040;7042;7043;7046;7048;7157;7170;7175;7184;7185;7186;7187;7188;7189;7422;7423;7424;7428;7471;7472;7473;7474;7475;7476;7477;7478;7479;7480;7481;7482;7483;7484;7704;7849;7855;7976;8030;8031;80326;8074;81029;8312;8313;8321;8322;8323;8324;8325;8326;83439;83593;836;841;842;8453;8503;8517;8554;861;862;8643;867;868;8772;8817;8822;8823;89780;898;9063;9134;9618;9915;9965;9978;998;999"
"path:05220"	"Chronic myeloid leukemia"	"13/1542"	"72/21796"	0.00147598623980993	0.161620493259188	"10000;1027;1488;1869;25;3551;4089;5970;6655;7042;7046;867;9846"	"10000;1019;1021;1026;1027;1029;1147;1398;1399;1487;1488;1869;1870;1871;207;208;2122;23533;23624;25;25759;2885;3065;3066;3265;3551;369;3845;399694;4089;4193;4609;4790;4792;4893;5290;5291;5293;5294;5295;5296;53358;5594;5595;5604;5605;572;5781;5894;5925;595;5970;598;613;6464;6654;6655;673;6776;6777;7040;7042;7043;7046;7048;7157;8503;8517;861;867;868;9846"
"path:05130"	"Pathogenic Escherichia coli infection"	"9/1542"	"52/21796"	0.0100409669775772	0.607237664433386	"10094;25;2534;347733;60;7100;7277;8440;929"	"10092;10093;10094;10095;10109;10376;10381;10382;10383;10552;112714;113457;1499;2017;203068;23643;25;2534;3059;347688;347733;3688;387;4690;4691;4950;51807;56604;60;6093;653888;7099;71;7100;7277;7278;7280;7430;7454;7846;79861;81027;81873;8440;84617;84790;8976;9181;929;9475;998;999"
"path:02010"	"ABC transporters"	"8/1542"	"44/21796"	0.0110910988937605	0.607237664433386	"10057;11194;19;21;23457;5243;5826;89845"	"10057;10058;10060;10257;10347;10349;10350;10351;1080;11194;1244;154664;19;20;21;215;22;225;23456;23457;23460;23461;24;26154;340273;368;4363;5243;5244;5825;5826;64137;64240;64241;6833;6890;6891;85320;8647;8714;89845;94160;9429;9619"
"path:04710"	"Circadian rhythm - mammal"	"5/1542"	"22/21796"	0.0168289632291856	0.661741051209782	"1453;5187;8863;8945;9575"	"1407;1408;1453;1454;23291;26224;406;4862;5187;6095;6096;6097;6500;79365;8454;8553;8863;8864;8945;9572;9575;9978"
"path:00604"	"Glycosphingolipid biosynthesis - ganglio series"	"4/1542"	"15/21796"	0.0181298918139666	0.661741051209782	"256435;29906;30815;8869"	"256435;2583;27090;2720;29906;3073;3074;30815;6482;6483;6489;81849;8705;8869;9197"
"path:04630"	"Jak-STAT signaling pathway"	"18/1542"	"155/21796"	0.0259693669885321	0.694411168330625	"10000;10252;1154;116379;1270;161742;163702;2057;3455;3572;3578;3597;3716;3977;50616;6655;81848;867"	"10000;10251;10252;10253;10254;10379;10401;11009;1154;116379;122809;1270;1271;1387;1437;1438;1439;1440;1441;1442;1489;149233;161742;163702;200734;2033;2056;2057;207;208;23529;23533;23624;2688;2689;2690;282616;282617;282618;2885;29949;30837;338376;3439;3440;3441;3442;3443;3444;3445;3446;3447;3448;3449;3451;3452;3454;3455;3456;3458;3459;3460;3467;3558;3559;3560;3561;3562;3563;3565;3566;3567;3568;3569;3570;3572;3574;3575;3578;3581;3586;3587;3588;3589;3590;3592;3593;3594;3595;3596;3597;3598;3600;3601;3716;3717;3718;3952;3953;3976;3977;4352;4609;5008;50604;50615;50616;51561;51588;5290;5291;5292;5293;5294;5295;5296;53832;53833;55801;5617;5618;56832;5777;5781;58985;59067;595;598;64109;6654;6655;6772;6773;6774;6775;6776;6777;6778;7173;7297;8027;81848;8503;85480;8554;8651;867;868;8835;894;896;9021;9063;9180;9655"
"path:04060"	"Cytokine-cytokine receptor interaction"	"23/1542"	"213/21796"	0.0283711633723476	0.694411168330625	"10913;116379;1233;1270;1524;163702;2057;27190;3455;355;3572;3578;3597;3606;3977;50616;60401;6387;657;7042;7046;8600;8742"	"10563;10663;10673;10803;10913;115650;116379;1230;1232;1233;1234;1235;1236;1237;1270;1271;1435;1436;1437;1438;1439;1440;1441;1489;149233;1524;163702;1896;1950;1956;2056;2057;2277;2321;2322;2323;2324;23495;23529;23765;268;269;2690;27190;27242;2826;2829;2833;3082;338376;3439;3440;3441;3442;3443;3444;3445;3446;3447;3448;3449;3451;3452;3454;3455;3456;3458;3459;3460;3467;355;3552;3553;3554;3556;3558;3559;356;3560;3561;3562;3563;3565;3566;3567;3568;3569;3570;3572;3574;3575;3576;3577;3578;3579;3581;3586;3587;3588;3589;3590;3592;3593;3594;3595;3596;3597;3600;3601;3604;3605;3606;3627;3791;3815;388372;3952;3953;3976;3977;4049;4050;4055;414062;4233;4254;4283;4352;4804;4982;5008;50615;50616;51330;5156;51561;5159;5196;5197;53832;53833;5473;55504;55540;55801;5617;5618;56832;57007;58191;58985;59067;60401;608;6348;6349;6351;6352;6370;6373;6376;6387;64109;643;64806;657;658;659;7040;7042;7043;7046;7048;7124;7132;7133;7173;7292;729230;7293;7424;7850;7852;84957;85480;8600;8718;8740;8741;8742;8743;8744;8764;8771;8784;8792;8807;8809;8995;90;91;9180;92;93;939;943;944;9547;9560;958;959;970;9966"
"path:04150"	"mTOR signaling pathway"	"8/1542"	"52/21796"	0.0286759692816274	0.694411168330625	"10000;1977;3479;51719;6196;7249;81617;9706"	"10000;1975;1977;1978;207;208;2277;23533;2475;253260;253314;25989;27330;3091;3479;3630;5170;51719;5228;5290;5291;5293;5294;5295;5296;54541;5562;5563;5594;5595;57521;6009;6194;6195;6196;6197;6198;6199;64223;673;6794;7248;7249;7422;7423;7424;81617;8408;8503;92335;9470;9706"
"path:05222"	"Small cell lung cancer"	"11/1542"	"83/21796"	0.0317082725265125	0.694411168330625	"10000;1869;2335;3551;3685;3910;3912;5728;5915;5970;7185"	"10000;1017;1019;1021;1030;10319;10401;1147;1163;1282;1284;1286;1288;1869;1870;1871;207;208;2272;22798;2335;23533;284217;317;329;330;331;3551;3655;3673;3674;3675;3685;3688;3908;3909;3910;3911;3912;3913;3914;3915;3918;4149;4609;4790;4792;4843;51588;5290;5291;5293;5294;5295;5296;54205;5728;5743;5747;5915;5925;595;596;5970;598;6256;6257;6258;6502;7157;7185;7186;7187;7188;7189;842;8503;8517;8554;898;9063;9134;9618"
