"pathwayId"	"pathwayName"	"annMoleculeRatio"	"annBgRatio"	"pvalue"	"fdr"	"annMoleculeList"	"annBgMoleculeList"
"path:03010"	"Ribosome"	"10/589"	"90/21796"	0.000158102144410366	0.0346243696258701	"25873;6122;6124;6136;6137;6144;6152;6222;6233;9349"	"11224;140801;200916;2197;23521;25873;284288;28998;3921;4549;4550;4736;51065;51121;51187;6122;6123;6124;6125;6128;6129;6130;6132;6133;6134;6135;6136;6137;6138;6139;6141;6142;6143;6144;6146;6147;6152;6154;6155;6156;6157;6158;6159;6160;6161;6164;6165;6166;6167;6168;6169;6170;6171;6173;6175;6176;6181;6187;6188;6189;6191;6192;6193;6194;6201;6202;6203;6204;6205;6206;6207;6209;6210;6217;6218;6222;6223;6224;6227;6228;6229;6230;6231;6232;6233;6234;6235;7311;9045;9349"
"path:05220"	"Chronic myeloid leukemia"	"8/589"	"72/21796"	0.000709882446933596	0.0777321279392288	"25;4792;5970;6655;7042;7046;7157;867"	"10000;1019;1021;1026;1027;1029;1147;1398;1399;1487;1488;1869;1870;1871;207;208;2122;23533;23624;25;25759;2885;3065;3066;3265;3551;369;3845;399694;4089;4193;4609;4790;4792;4893;5290;5291;5293;5294;5295;5296;53358;5594;5595;5604;5605;572;5781;5894;5925;595;5970;598;613;6464;6654;6655;673;6776;6777;7040;7042;7043;7046;7048;7157;8503;8517;861;867;868;9846"
"path:04662"	"B cell receptor signaling pathway"	"7/589"	"70/21796"	0.00279466337949263	0.165874464915403	"4792;5970;6655;695;7410;930;974"	"10000;10451;10725;10892;11261;1147;118788;1380;207;208;2353;23533;25780;27071;2885;2932;29760;3265;3551;3635;3725;3845;4067;4772;4773;4775;4776;4790;4792;4793;4794;4893;5290;5291;5293;5294;5295;5296;5530;5532;5533;5534;5535;5594;5595;5604;5605;5777;5879;5880;5881;5894;5970;63928;6654;6655;6850;695;7409;7410;84433;8503;8517;8915;930;933;971;973;974;975"
"path:05416"	"Viral myocarditis"	"7/589"	"71/21796"	0.00302967059206216	0.165874464915403	"1605;1981;1982;25;3107;4619;60"	"100133583;1525;1604;1605;1756;1981;1982;22989;25;2534;27;3105;3106;3107;3108;3109;3111;3112;3113;3115;3117;3118;3119;3122;3123;3125;3126;3127;3133;3134;3135;3383;3683;3689;4619;4620;4621;4622;4624;4625;4626;4627;4628;4629;54205;5551;57644;5879;5880;5881;595;60;637;6442;6443;6444;6445;652614;71;79784;836;841;842;857;8672;8735;940;941;942;958;959"
"path:05131"	"Shigellosis"	"6/589"	"61/21796"	0.00598939263087361	0.262335397232264	"25;3678;4792;5970;60;960"	"10092;10093;10094;10095;10109;10163;10392;10459;10552;1147;1398;1399;1432;1445;1729;1793;2017;23291;25;3059;345456;3551;3576;3678;3688;375189;391;4790;4792;4793;5216;5217;5594;5595;5599;5600;5601;5602;5603;5879;5970;60;6093;6300;64127;653888;71;7307;7414;7454;81873;8517;8767;8936;8945;8976;9474;9475;960;9844;998"
"path:05340"	"Primary immunodeficiency"	"4/589"	"33/21796"	0.0116064863437939	0.342939408968624	"3932;695;7535;930"	"100;115650;23495;29760;29851;326;3561;3575;3932;4261;57379;5788;5896;5897;5993;5994;64421;6890;6891;695;7374;7535;8517;8625;915;916;920;925;926;930;958;959;973"
"path:05100"	"Bacterial invasion of epithelial cells"	"6/589"	"71/21796"	0.0123391251947912	0.342939408968624	"1496;26052;3678;60;867;9564"	"10059;10092;10093;10094;10095;10109;10163;10459;10552;1211;1212;1213;1398;1399;1495;1496;1499;1731;1759;1785;1793;2017;2335;23533;23607;23624;2549;25759;26052;26084;29119;3059;3611;3678;3688;387;391;399694;4233;5290;5291;5293;5294;5295;5296;53358;5747;5829;5879;60;6464;653888;6714;71;7414;7454;79658;81873;8218;8503;857;858;859;867;868;8936;8976;9564;9844;998;999"
"path:04810"	"Regulation of actin cytoskeleton"	"12/589"	"211/21796"	0.0125274669942876	0.342939408968624	"26291;3655;3678;3681;54961;60;623;6548;6655;7410;8074;9564"	"10092;10093;10094;10095;10109;10152;10163;10297;10298;103910;10398;10451;10458;10552;10627;10672;1072;1073;10787;10788;1128;1129;1131;1132;1133;128239;1398;1399;1445;1729;1730;1793;1950;1956;200576;2147;2149;2245;2246;2247;2248;2249;2250;2251;2252;2253;2254;2255;2256;2257;2258;2259;2260;2261;2263;2264;22800;22801;22808;23191;2335;23365;23396;23533;26230;26281;26291;26999;27006;2768;28964;2909;2934;29895;3071;324;3265;345456;3630;3645;3655;3672;3673;3674;3675;3676;3678;3679;3680;3681;3682;3683;3684;3685;3687;3688;3689;369;3690;3691;3693;3694;3695;3696;375189;3845;387;3984;3985;4342;4478;4633;4636;4638;4659;4893;5058;5062;5063;50649;5154;5155;5156;5159;5216;5217;5290;5291;5293;5294;5295;5296;5305;54434;54961;5499;5500;5501;55740;55845;5594;5595;55970;56034;5604;5605;56924;57144;5747;5829;58498;5879;5880;5881;5894;5962;60;6093;623;6237;624;653888;6548;6654;6655;673;7074;71;7114;7117;7409;7410;7414;7430;7454;79837;80310;8074;81;81624;81873;8394;8395;8396;8503;8515;8516;85366;85464;85477;87;88;8817;8822;8823;8826;8874;89;8936;8976;89846;9087;9138;91807;929;93408;9459;9475;9564;9965;998"
"path:04722"	"Neurotrophin signaling pathway"	"8/589"	"126/21796"	0.0212027076611128	0.435088724107108	"25;4792;4916;5970;6655;7157;7531;801"	"10000;10019;10603;10782;10818;10971;11108;11213;1398;1399;1432;1445;163688;207;208;2309;23533;25;2549;25759;25970;27018;27330;2885;2889;2932;3265;3551;356;3654;3656;3667;3725;3845;387;396;397;399694;4214;4215;4217;468;4790;4792;4793;4794;4803;4804;4893;4908;4909;4914;4915;4916;51135;5163;51806;5290;5291;5293;5294;5295;5296;5335;53358;5336;5594;5595;5598;5599;5600;5601;5602;5603;5604;5605;5607;5609;5663;5664;572;57498;5781;581;5879;5894;5906;5908;596;5970;6195;6196;6197;627;6272;6300;6464;6654;6655;673;7157;7161;7189;7529;7531;7532;7533;7534;801;805;808;810;814;815;816;817;818;8471;8503;8660;8767;8986;9252;9261;9500;998"
"path:05142"	"Chagas disease"	"7/589"	"103/21796"	0.0217156108376546	0.435088724107108	"2778;4792;5521;55844;5970;7042;7046"	"10000;10333;107;1147;1432;148022;1636;207;208;23236;2353;23533;2767;2769;2770;2771;2773;2774;2775;2776;2778;3456;3458;3459;3460;355;3551;3553;3558;356;3569;3576;3586;3592;3593;3654;3725;4087;4088;414062;4615;4790;4792;4843;5054;51135;5290;5291;5293;5294;5295;5296;5330;5331;5332;54106;5515;5516;5518;5519;5520;5521;5522;55844;5594;5595;5599;5600;5601;5602;5603;5970;624;6300;6348;6349;6352;6416;7040;7042;7043;7046;7048;7097;7099;712;7124;713;7132;714;718;7189;811;841;8503;8517;8772;8837;915;916;917;919;9630"
