"pathwayId"	"pathwayName"	"annMoleculeRatio"	"annBgRatio"	"pvalue"	"fdr"	"annMoleculeList"	"annBgMoleculeList"
"path:04730"	"Long-term depression"	"16/1950"	"70/21796"	0.000370425247094075	0.0811231291136024	"2767;2778;2977;2982;2983;3265;3479;3709;4842;4893;5319;5322;5592;6261;81579;84647"	"100137049;10672;10842;123745;1392;1394;23236;26279;2767;2768;2770;2771;2773;2775;2776;2778;2781;2890;2891;2892;2895;2911;2915;2977;2982;2983;30814;3265;3479;3480;369;3708;3709;3710;3845;391013;4067;4842;4893;50487;5319;5320;5321;5322;5330;5331;5332;5515;5516;5518;5519;5578;5579;5582;5592;5593;5594;5595;5604;5605;5894;6261;64600;673;773;81579;8398;8399;84647;8681"
"path:05200"	"Pathways in cancer"	"46/1950"	"322/21796"	0.00103767267323052	0.113625157718742	"1027;1050;1441;1488;1496;1613;1869;1950;208;2246;2260;2335;25;324;3265;3479;354;355;3655;3685;3716;3910;3912;4087;4089;4286;4292;4318;4893;51684;5728;5915;6655;6688;6789;7042;7046;7175;7185;7471;7477;8031;80326;8321;8643;867"	"10000;1017;1019;1021;1026;1027;1029;10297;1030;10319;10342;10401;1050;10928;11186;11211;112398;112399;1147;1163;1282;1284;1286;1288;1387;1398;1399;1436;1438;1441;1487;1488;1495;1496;1499;1612;1613;1630;1855;1856;1857;1869;1870;1871;1950;1956;2033;2034;2064;207;208;2122;2246;2247;2248;2249;2250;2251;2252;2253;2254;2255;2256;2257;2258;2259;2260;2261;2263;2271;2277;22798;2308;2322;2323;2335;2353;23533;23604;23624;2475;25;2535;26060;26281;26291;27006;27148;2735;2736;2737;284217;2885;29119;2932;2956;3065;3066;3082;3091;324;3265;329;330;331;332;3320;3326;3479;3480;354;355;3551;356;3569;3576;3655;367;3673;3674;3675;3685;3688;369;3716;3725;3728;3815;3845;387;3908;3909;3910;3911;3912;3913;3914;3915;3918;405;4087;4088;4089;4149;4193;4233;4254;4286;4292;4312;4313;4318;4436;4437;4609;4790;4791;4792;4824;4843;4893;4914;51176;51384;5154;5155;5156;51588;5159;51684;5228;5290;5291;5293;5294;5295;5296;5335;5336;5371;54205;54361;54583;5467;5468;5578;5579;5582;5594;5595;5599;5601;5602;5604;5605;572;5727;5728;5743;5747;581;5879;5880;5881;5888;5894;5898;5899;5900;5914;5915;5925;595;596;5970;5979;598;613;6256;6257;6258;637;64399;6469;650;6502;6513;652;652346;6608;6654;6655;6688;673;675;6772;6774;6776;6777;6789;6921;6923;6932;6934;7039;7040;7042;7043;7046;7048;7157;7170;7175;7184;7185;7186;7187;7188;7189;7422;7423;7424;7428;7471;7472;7473;7474;7475;7476;7477;7478;7479;7480;7481;7482;7483;7484;7704;7849;7855;7976;8030;8031;80326;8074;81029;8312;8313;8321;8322;8323;8324;8325;8326;83439;83593;836;841;842;8453;8503;8517;8554;861;862;8643;867;868;8772;8817;8822;8823;89780;898;9063;9134;9618;9915;9965;9978;998;999"
"path:05416"	"Viral myocarditis"	"14/1950"	"71/21796"	0.00372126922091376	0.271652653126704	"25;2534;3105;3107;3115;3119;3135;3689;4626;4627;4629;57644;60;958"	"100133583;1525;1604;1605;1756;1981;1982;22989;25;2534;27;3105;3106;3107;3108;3109;3111;3112;3113;3115;3117;3118;3119;3122;3123;3125;3126;3127;3133;3134;3135;3383;3683;3689;4619;4620;4621;4622;4624;4625;4626;4627;4628;4629;54205;5551;57644;5879;5880;5881;595;60;637;6442;6443;6444;6445;652614;71;79784;836;841;842;857;8672;8735;940;941;942;958;959"
"path:05213"	"Endometrial cancer"	"11/1950"	"52/21796"	0.00555099076585064	0.303916744430322	"1496;1950;2002;208;2309;324;3265;4292;4893;5728;6655"	"10000;10297;1495;1496;1499;1950;1956;2002;2064;207;208;2309;23533;2885;29119;2932;324;3265;3611;369;3845;4292;4609;4893;51176;5170;5290;5291;5293;5294;5295;5296;5594;5595;5604;5605;572;5728;5894;595;6654;6655;673;6932;6934;7157;8312;8313;83439;842;8503;999"
"path:04144"	"Endocytosis"	"29/1950"	"203/21796"	0.00800686079481916	0.329791930780858	"10059;11031;116986;1175;160;1950;2321;23396;2350;26052;29924;30011;3105;3107;3135;3265;4087;51160;56904;5867;7042;7046;7879;80230;8218;83737;858;867;9727"	"10015;10059;10193;10254;10617;10938;11031;11059;11267;11311;116983;116984;116985;116986;116987;1173;1175;1211;1212;1213;1234;128866;131890;137492;138429;1436;153;154;155;155382;156;157;160;1601;161;163;1759;1785;1950;1956;2060;2065;2066;2149;2261;2263;2264;22841;22905;23096;2321;23327;23362;23396;2348;2350;2352;23527;23550;23624;25978;26052;26056;26119;26286;27183;27243;2868;2869;2870;28964;29082;29924;30011;30844;30845;30846;3105;3106;3107;3133;3134;3135;3265;3303;3304;3305;3306;3310;3312;3480;3559;3560;3561;3577;3579;3791;3815;382;387;390243;3949;408;4087;4088;409;4091;4092;4193;4233;440073;4734;4914;50807;50855;51028;51100;51160;51510;51534;5156;51652;5337;5338;5371;55040;55048;55616;55738;5584;5590;56288;5662;56904;57132;57154;57403;5867;5868;5869;5878;5979;6011;60682;64145;64411;6455;6456;6457;64744;64750;652346;652614;6714;7037;7040;7042;7043;7046;7048;7189;7251;7852;7879;79643;79720;80223;80230;8027;8218;83737;8394;8395;8411;84249;84313;84364;84440;84552;84612;857;858;859;867;868;8766;8853;89853;9101;9135;9146;9230;92421;93343;9372;9525;9727;9744;9765;9815;9829;9922;998"
"path:04110"	"Cell cycle"	"20/1950"	"127/21796"	0.00903539536385911	0.329791930780858	"1022;1027;10735;1869;25;25847;4087;4089;4616;472;5001;5933;64682;7027;7042;8697;891;9126;983;990"	"1017;1019;1021;1022;1026;1027;10274;1028;1029;1030;1031;1032;10393;10459;10735;10744;10912;10926;10971;1111;11200;1387;1647;1869;1870;1871;1874;1875;2033;23594;23595;246184;25;25847;27127;2810;2932;29882;29945;3065;3066;4085;4087;4088;4089;4171;4172;4173;4174;4175;4176;4193;4609;4616;472;494551;4998;4999;5000;5001;5111;51343;51433;51434;51529;5347;545;5591;5885;5925;5933;5934;595;64682;6500;6502;650621;651610;699;701;7027;7029;7040;7042;7043;7157;7272;731751;7465;7529;7531;7532;7533;7534;7709;8243;8317;8318;8379;8454;85417;8555;8556;8697;8881;890;8900;891;894;896;898;902;9088;9126;9133;9134;9184;9232;9700;983;990;991;993;994;995;996;9978"
"path:05220"	"Chronic myeloid leukemia"	"13/1950"	"72/21796"	0.0108060315360656	0.338074415199768	"1027;1488;1869;208;25;3265;4089;4893;6655;7042;7046;867;9846"	"10000;1019;1021;1026;1027;1029;1147;1398;1399;1487;1488;1869;1870;1871;207;208;2122;23533;23624;25;25759;2885;3065;3066;3265;3551;369;3845;399694;4089;4193;4609;4790;4792;4893;5290;5291;5293;5294;5295;5296;53358;5594;5595;5604;5605;572;5781;5894;5925;595;5970;598;613;6464;6654;6655;673;6776;6777;7040;7042;7043;7046;7048;7157;8503;8517;861;867;868;9846"
"path:04664"	"Fc epsilon RI signaling pathway"	"13/1950"	"75/21796"	0.0150449680935888	0.411856001561993	"208;2205;2534;3265;3937;4893;5319;5322;6655;7410;81579;84647;9846"	"10000;100137049;10451;123745;1432;1437;207;208;2205;2206;2207;23533;2534;26279;27040;2885;30814;3265;3562;3565;3567;3596;3635;3845;391013;3937;4067;4893;50487;5163;5290;5291;5293;5294;5295;5296;5319;5320;5321;5322;5335;5336;5594;5595;5599;5600;5601;5602;5603;5604;5605;5606;5608;5609;5879;5880;5881;5894;6300;6416;64600;6654;6655;6850;695;7124;7409;7410;81579;8398;8399;84647;8503;8681;9846"
"path:00330"	"Arginine and proline metabolism"	"10/1950"	"54/21796"	0.020118827316159	0.441698987276699	"113451;1159;1160;1610;4842;501;5625;5832;58510;8659"	"112483;113451;1152;1158;1159;1160;1373;1610;162417;217;219;223;224;2593;26;262;2628;27165;2744;2746;2747;2752;2805;2806;283208;29920;383;384;4128;4129;435;445;4842;4843;4846;4942;4953;5009;501;5033;51056;548596;5625;5831;5832;58510;6303;65263;6611;6723;79814;8659;8974;95"
"path:04145"	"Phagosome"	"22/1950"	"156/21796"	0.0217961156695172	0.441698987276699	"10952;155066;1781;1783;2212;3105;3107;3115;3119;3135;3678;3685;3689;4481;4842;60;64581;7879;81035;8417;8685;9554"	"100133583;10312;10332;10333;10376;10381;10382;10383;10952;11151;112714;113457;127124;1311;1514;1520;1535;1536;155066;1778;1780;1781;1783;200576;203068;2204;2209;2212;2213;2214;2215;22925;23480;23545;23673;245972;245973;27035;29927;30835;3105;3106;3107;3108;3109;3111;3112;3113;3115;3117;3118;3119;3122;3123;3125;3126;3127;3133;3134;3135;338382;347688;347733;3673;3678;3684;3685;3688;3689;3690;3693;3916;3920;4074;414308;4153;4353;4360;4481;4688;4689;4842;4973;50508;50617;51143;51382;51606;51807;523;525;526;527;528;5289;529;533;534;53407;535;537;55176;56604;5868;5869;5878;5879;60;6441;64581;652614;653361;653509;6890;6891;7037;7057;7058;7059;7060;7097;7099;71;715;718;7277;7278;7280;7846;7879;78989;79659;79861;81027;81035;811;821;83547;8411;8417;84617;84790;8685;8992;90423;9103;9114;9146;929;9296;9341;948;949;9550;9554;9902"
