"pathwayId"	"pathwayName"	"annMoleculeRatio"	"annBgRatio"	"pvalue"	"fdr"	"annMoleculeList"	"annBgMoleculeList"
"path:04060"	"Cytokine-cytokine receptor interaction"	"23/1248"	"213/21796"	0.00262759761171494	0.517578393097536	"116379;1270;1441;163702;23765;27190;3455;355;3566;3572;3597;3600;3606;50616;5196;60401;6387;7042;7046;7133;8742;8743;943"	"10563;10663;10673;10803;10913;115650;116379;1230;1232;1233;1234;1235;1236;1237;1270;1271;1435;1436;1437;1438;1439;1440;1441;1489;149233;1524;163702;1896;1950;1956;2056;2057;2277;2321;2322;2323;2324;23495;23529;23765;268;269;2690;27190;27242;2826;2829;2833;3082;338376;3439;3440;3441;3442;3443;3444;3445;3446;3447;3448;3449;3451;3452;3454;3455;3456;3458;3459;3460;3467;355;3552;3553;3554;3556;3558;3559;356;3560;3561;3562;3563;3565;3566;3567;3568;3569;3570;3572;3574;3575;3576;3577;3578;3579;3581;3586;3587;3588;3589;3590;3592;3593;3594;3595;3596;3597;3600;3601;3604;3605;3606;3627;3791;3815;388372;3952;3953;3976;3977;4049;4050;4055;414062;4233;4254;4283;4352;4804;4982;5008;50615;50616;51330;5156;51561;5159;5196;5197;53832;53833;5473;55504;55540;55801;5617;5618;56832;57007;58191;58985;59067;60401;608;6348;6349;6351;6352;6370;6373;6376;6387;64109;643;64806;657;658;659;7040;7042;7043;7046;7048;7124;7132;7133;7173;7292;729230;7293;7424;7850;7852;84957;85480;8600;8718;8740;8741;8742;8743;8744;8764;8771;8784;8792;8807;8809;8995;90;91;9180;92;93;939;943;944;9547;9560;958;959;970;9966"
"path:04530"	"Tight junction"	"15/1248"	"131/21796"	0.00804771875665899	0.517578393097536	"10000;11336;1496;24146;29895;3993;4629;49861;55844;57644;58494;60;84552;88;998"	"10000;1019;10207;103910;10398;10627;10686;11336;1364;1365;1366;137075;1457;1459;1460;149461;1495;1496;1499;150084;154810;2017;2035;2036;2037;207;208;22800;22808;22989;23136;23562;24146;260425;26285;27134;2770;2771;2773;29119;29895;3059;3265;3845;387;3993;3996;4301;4619;4620;4621;4622;4624;4625;4626;4627;4628;4629;4633;4636;4893;4950;49861;5010;50848;50855;51208;51776;53842;5515;5516;5518;5519;5520;5521;5522;5578;5579;5580;5581;5582;5583;5584;55844;55870;5588;5590;56288;5728;57530;57644;58494;58498;5865;5872;60;60412;6237;64398;6714;7082;71;7122;7525;79784;81;8189;83700;84552;84612;8531;8573;87;8735;8777;88;89;9071;9073;9074;9075;9076;9080;9218;9223;92359;93408;93643;9414;9863;998"
"path:05414"	"Dilated cardiomyopathy"	"11/1248"	"85/21796"	0.00904565479646802	0.517578393097536	"1756;2778;3479;3672;3678;3685;5350;59283;60;7042;7169"	"10368;10369;107;108;109;111;112;113;114;115;153;1605;1674;1756;196883;2010;22801;27091;27092;2778;3479;3655;3672;3673;3674;3675;3676;3678;3679;3680;3685;3688;3690;3691;3693;3694;3695;3696;4000;4607;4633;4634;5350;5566;5567;5568;55799;5613;59283;59284;59285;60;6262;6442;6443;6444;6445;70;7040;7042;7043;71;7124;7134;7137;7139;7168;7169;7170;7171;7273;775;776;778;779;781;782;783;784;785;786;8515;8516;9254;93589"
"path:00514"	"O-Mannosyl glycan biosynthesis"	"2/1248"	"3/21796"	0.00945348663191847	0.517578393097536	"10585;55624"	"10585;29954;55624"
"path:03010"	"Ribosome"	"11/1248"	"90/21796"	0.0136365390524369	0.563055428262291	"25873;6122;6129;6130;6132;6137;6138;6141;6167;6203;6232"	"11224;140801;200916;2197;23521;25873;284288;28998;3921;4549;4550;4736;51065;51121;51187;6122;6123;6124;6125;6128;6129;6130;6132;6133;6134;6135;6136;6137;6138;6139;6141;6142;6143;6144;6146;6147;6152;6154;6155;6156;6157;6158;6159;6160;6161;6164;6165;6166;6167;6168;6169;6170;6171;6173;6175;6176;6181;6187;6188;6189;6191;6192;6193;6194;6201;6202;6203;6204;6205;6206;6207;6209;6210;6217;6218;6222;6223;6224;6227;6228;6229;6230;6231;6232;6233;6234;6235;7311;9045;9349"
"path:04670"	"Leukocyte transendothelial migration"	"13/1248"	"116/21796"	0.0154261761167751	0.563055428262291	"1496;24146;2909;29895;49861;58494;5880;60;6387;7070;88;9564;998"	"1003;103910;10398;10411;10451;10627;10686;11069;1364;1365;1366;137075;1432;149461;1495;1496;1499;1500;1535;1536;2185;23533;23562;24146;26285;27035;2770;2771;2773;2909;29119;29895;3383;3676;3683;3684;3688;3689;3702;387;394;399;4267;4301;4313;4318;4478;4633;4636;4688;4689;4950;49861;5010;50508;50848;51208;5175;5290;5291;5293;5294;5295;5296;5335;5336;53842;5578;5579;5582;5600;5603;5747;5781;5829;58494;58498;5879;5880;5906;5908;60;6093;6300;6387;6494;653361;7070;71;7122;7294;7408;7409;7410;7412;7414;7430;7852;81;83593;83700;8503;87;88;89;9071;9073;9074;9075;9076;9080;90952;93408;9475;9564;998"
"path:04730"	"Long-term depression"	"9/1248"	"70/21796"	0.0180245924978568	0.563912251004378	"10842;2767;2775;2778;2983;3479;5322;5592;81579"	"100137049;10672;10842;123745;1392;1394;23236;26279;2767;2768;2770;2771;2773;2775;2776;2778;2781;2890;2891;2892;2895;2911;2915;2977;2982;2983;30814;3265;3479;3480;369;3708;3709;3710;3845;391013;4067;4842;4893;50487;5319;5320;5321;5322;5330;5331;5332;5515;5516;5518;5519;5578;5579;5582;5592;5593;5594;5595;5604;5605;5894;6261;64600;673;773;81579;8398;8399;84647;8681"
"path:04970"	"Salivary secretion"	"10/1248"	"86/21796"	0.0249260949147821	0.626977427050834	"1470;1471;2778;2983;480;492;5542;55503;5592;6548"	"107;108;109;111;112;113;1131;114;115;146;1469;147;1470;1471;1472;1473;148;153;154;155;163688;1755;196883;23236;23439;2776;2778;2977;2982;2983;3346;362;3708;3709;3710;3778;3783;4025;4069;4589;476;477;478;480;481;482;483;4842;486;490;491;492;493;51806;5330;5331;5332;54831;5542;55503;5554;5555;5566;5567;5568;5578;5579;5582;5592;5593;5613;6263;6522;653247;6548;6558;6779;683;6844;727897;801;805;808;810;820;952"
"path:05130"	"Pathogenic Escherichia coli infection"	"7/1248"	"52/21796"	0.0279164573440056	0.626977427050834	"25;347733;60;79861;8440;929;998"	"10092;10093;10094;10095;10109;10376;10381;10382;10383;10552;112714;113457;1499;2017;203068;23643;25;2534;3059;347688;347733;3688;387;4690;4691;4950;51807;56604;60;6093;653888;7099;71;7100;7277;7278;7280;7430;7454;7846;79861;81027;81873;8440;84617;84790;8976;9181;929;9475;998;999"
"path:04920"	"Adipocytokine signaling pathway"	"8/1248"	"65/21796"	0.0315468564124752	0.626977427050834	"10000;10891;181;4852;5443;5970;6517;7133"	"10000;10645;10891;1147;126129;1374;1375;181;207;208;2180;2181;2182;23305;2475;2538;3551;3667;3717;3952;3953;4790;4792;4793;4794;4852;5105;5106;51094;51422;51703;53632;5443;5465;5562;5563;5564;5565;5571;5599;5601;5602;5781;57818;5970;6256;6257;6258;6513;6517;6774;6794;7124;7132;7133;7186;79602;84254;8471;8517;8660;8717;9021;9370;948"
