"pathwayId"	"pathwayName"	"annMoleculeRatio"	"annBgRatio"	"pvalue"	"fdr"	"annMoleculeList"	"annBgMoleculeList"
"path:04610"	"Complement and coagulation cascades"	"7/687"	"69/21796"	0.00595764181218139	0.743547008691146	"2162;2243;3053;3426;5328;718;735"	"10747;1361;1378;1380;1604;1675;2;2147;2149;2152;2153;2155;2157;2158;2159;2160;2161;2162;2165;2243;2244;2266;3053;3075;3426;3818;3827;4153;4179;462;5054;5104;5265;5327;5328;5329;5340;5345;5624;5627;5648;623;624;629;7035;7056;710;712;713;714;715;716;717;718;719;720;721;722;725;727;728;729;730;731;732;733;735;7450;966"
"path:04664"	"Fc epsilon RI signaling pathway"	"7/687"	"75/21796"	0.009331544415071	0.743547008691146	"2205;3596;5322;5600;6300;6655;9846"	"10000;100137049;10451;123745;1432;1437;207;208;2205;2206;2207;23533;2534;26279;27040;2885;30814;3265;3562;3565;3567;3596;3635;3845;391013;3937;4067;4893;50487;5163;5290;5291;5293;5294;5295;5296;5319;5320;5321;5322;5335;5336;5594;5595;5599;5600;5601;5602;5603;5604;5605;5606;5608;5609;5879;5880;5881;5894;6300;6416;64600;6654;6655;6850;695;7124;7409;7410;81579;8398;8399;84647;8503;8681;9846"
"path:04630"	"Jak-STAT signaling pathway"	"11/687"	"155/21796"	0.0101855754615225	0.743547008691146	"10252;116379;163702;3572;3596;3597;3716;3977;6655;81848;867"	"10000;10251;10252;10253;10254;10379;10401;11009;1154;116379;122809;1270;1271;1387;1437;1438;1439;1440;1441;1442;1489;149233;161742;163702;200734;2033;2056;2057;207;208;23529;23533;23624;2688;2689;2690;282616;282617;282618;2885;29949;30837;338376;3439;3440;3441;3442;3443;3444;3445;3446;3447;3448;3449;3451;3452;3454;3455;3456;3458;3459;3460;3467;3558;3559;3560;3561;3562;3563;3565;3566;3567;3568;3569;3570;3572;3574;3575;3578;3581;3586;3587;3588;3589;3590;3592;3593;3594;3595;3596;3597;3598;3600;3601;3716;3717;3718;3952;3953;3976;3977;4352;4609;5008;50604;50615;50616;51561;51588;5290;5291;5292;5293;5294;5295;5296;53832;53833;55801;5617;5618;56832;5777;5781;58985;59067;595;598;64109;6654;6655;6772;6773;6774;6775;6776;6777;6778;7173;7297;8027;81848;8503;85480;8554;8651;867;868;8835;894;896;9021;9063;9180;9655"
"path:05414"	"Dilated cardiomyopathy"	"7/687"	"85/21796"	0.017771437414527	0.784974225915575	"2778;3479;3672;3678;4633;5350;7042"	"10368;10369;107;108;109;111;112;113;114;115;153;1605;1674;1756;196883;2010;22801;27091;27092;2778;3479;3655;3672;3673;3674;3675;3676;3678;3679;3680;3685;3688;3690;3691;3693;3694;3695;3696;4000;4607;4633;4634;5350;5566;5567;5568;55799;5613;59283;59284;59285;60;6262;6442;6443;6444;6445;70;7040;7042;7043;71;7124;7134;7137;7139;7168;7169;7170;7171;7273;775;776;778;779;781;782;783;784;785;786;8515;8516;9254;93589"
"path:04060"	"Cytokine-cytokine receptor interaction"	"13/687"	"213/21796"	0.0179217859798076	0.784974225915575	"116379;1233;163702;27190;3572;3596;3597;3606;3977;4050;7042;8742;8743"	"10563;10663;10673;10803;10913;115650;116379;1230;1232;1233;1234;1235;1236;1237;1270;1271;1435;1436;1437;1438;1439;1440;1441;1489;149233;1524;163702;1896;1950;1956;2056;2057;2277;2321;2322;2323;2324;23495;23529;23765;268;269;2690;27190;27242;2826;2829;2833;3082;338376;3439;3440;3441;3442;3443;3444;3445;3446;3447;3448;3449;3451;3452;3454;3455;3456;3458;3459;3460;3467;355;3552;3553;3554;3556;3558;3559;356;3560;3561;3562;3563;3565;3566;3567;3568;3569;3570;3572;3574;3575;3576;3577;3578;3579;3581;3586;3587;3588;3589;3590;3592;3593;3594;3595;3596;3597;3600;3601;3604;3605;3606;3627;3791;3815;388372;3952;3953;3976;3977;4049;4050;4055;414062;4233;4254;4283;4352;4804;4982;5008;50615;50616;51330;5156;51561;5159;5196;5197;53832;53833;5473;55504;55540;55801;5617;5618;56832;57007;58191;58985;59067;60401;608;6348;6349;6351;6352;6370;6373;6376;6387;64109;643;64806;657;658;659;7040;7042;7043;7046;7048;7124;7132;7133;7173;7292;729230;7293;7424;7850;7852;84957;85480;8600;8718;8740;8741;8742;8743;8744;8764;8771;8784;8792;8807;8809;8995;90;91;9180;92;93;939;943;944;9547;9560;958;959;970;9966"
"path:05220"	"Chronic myeloid leukemia"	"6/687"	"72/21796"	0.0258946079939638	0.834689163505078	"1869;2122;6655;7042;867;9846"	"10000;1019;1021;1026;1027;1029;1147;1398;1399;1487;1488;1869;1870;1871;207;208;2122;23533;23624;25;25759;2885;3065;3066;3265;3551;369;3845;399694;4089;4193;4609;4790;4792;4893;5290;5291;5293;5294;5295;5296;53358;5594;5595;5604;5605;572;5781;5894;5925;595;5970;598;613;6464;6654;6655;673;6776;6777;7040;7042;7043;7046;7048;7157;8503;8517;861;867;868;9846"
"path:04370"	"VEGF signaling pathway"	"6/687"	"73/21796"	0.0274897910938809	0.834689163505078	"3315;5322;5600;6300;63928;7867"	"10000;100137049;10725;11261;123745;1432;207;208;23533;26279;30814;3265;3315;3791;3845;391013;4772;4773;4775;4776;4893;50487;5290;5291;5293;5294;5295;5296;5319;5320;5321;5322;5335;5336;5530;5532;5533;5534;5535;5578;5579;5582;5594;5595;5600;5603;5604;5605;56848;572;5743;5747;5829;5879;5880;5881;5894;6300;63928;64600;6714;7867;81579;8398;8399;842;84647;8503;8681;8877;9047;9261;998"
"path:04670"	"Leukocyte transendothelial migration"	"8/687"	"116/21796"	0.0304909283472174	0.834689163505078	"10411;1496;4633;5600;58494;6300;9071;9073"	"1003;103910;10398;10411;10451;10627;10686;11069;1364;1365;1366;137075;1432;149461;1495;1496;1499;1500;1535;1536;2185;23533;23562;24146;26285;27035;2770;2771;2773;2909;29119;29895;3383;3676;3683;3684;3688;3689;3702;387;394;399;4267;4301;4313;4318;4478;4633;4636;4688;4689;4950;49861;5010;50508;50848;51208;5175;5290;5291;5293;5294;5295;5296;5335;5336;53842;5578;5579;5582;5600;5603;5747;5781;5829;58494;58498;5879;5880;5906;5908;60;6093;6300;6387;6494;653361;7070;71;7122;7294;7408;7409;7410;7412;7414;7430;7852;81;83593;83700;8503;87;88;89;9071;9073;9074;9075;9076;9080;90952;93408;9475;9564;998"
"path:04621"	"NOD-like receptor signaling pathway"	"5/687"	"60/21796"	0.0404321076409886	0.983847952597389	"22861;3606;5600;6300;834"	"10392;10454;10910;114548;1147;1432;22861;22900;23118;257397;260434;29108;329;330;331;3320;3326;3551;3553;3569;3576;3606;4210;4671;4790;4792;4793;55914;5594;5595;5599;5600;5601;5602;5603;58484;59082;5970;6300;6347;6352;6354;6355;6356;6357;64127;64170;6885;7124;7128;7184;7189;7205;834;838;841;84674;8517;8767;9051"
"path:00790"	"Folate biosynthesis"	"2/687"	"11/21796"	0.0451888419128701	0.989635637891855	"249;8836"	"1719;2356;248;249;250;251;2643;5805;5860;6697;8836"
