"mRNA","coef","p"
"ENSG00000216937",0.299602063510216,0.228377291504835
"ENSG00000132002",-0.416359002825749,0.0217385015838073
"ENSG00000161681",-0.378253737201989,0.0997928578382798
"ENSG00000124006",0.148320822186456,0.31531900059328
"ENSG00000151422",0.406244030035481,0.111308679478772
"ENSG00000198075",-0.0632474313877874,0.630883722428139
"ENSG00000203697",-0.163995095746676,0.0587574744274441
"ENSG00000180263",0.265098471377525,0.054903702422092
"ENSG00000221990",-0.414979082061925,0.0616197587259405
"ENSG00000186367",0.0494878753115898,0.772714293690453
"ENSG00000077585",0.174446484685196,0.294560907070524
"ENSG00000172243",0.0229201235837657,0.775050932082944
"ENSG00000132763",-0.00749643288579079,0.952594319279434
"ENSG00000106536",-0.0594672450271605,0.366829150054366
"ENSG00000128242",-0.157028006360576,0.210480190923366
"ENSG00000123545",-0.0411369421017365,0.868669747195964
"ENSG00000180902",0.287519361937562,0.0955362515415399
"ENSG00000157837",-0.120581940504944,0.638231300650902
"ENSG00000196832",-0.567739878311046,0.0353450766806116
"ENSG00000127870",0.684996121213588,0.00622196474454417
"ENSG00000124466",-0.167103281202488,0.108381909421775
"ENSG00000101871",-0.217827237157466,0.0926264089988931
"ENSG00000106263",0.183484758397326,0.459068614396777
"ENSG00000206503",0.0497178390124678,0.764827409808953
"ENSG00000136897",-0.149057546108226,0.439663018102398
"ENSG00000134759",-0.165607278938324,0.441466420141822
"ENSG00000198467",0.380770854332976,0.0169913233083862
"ENSG00000038002",0.194120783367179,0.334339840864923
"ENSG00000197168",-0.214193193523191,0.0300378024878646
"ENSG00000163218",0.0272362454321962,0.640312279107715
"ENSG00000078401",-0.248125135226446,0.0162794034274126
"ENSG00000148634",0.0727330934328582,0.691382527670371
"ENSG00000156103",0.232415818237996,0.0122115409643073
"ENSG00000169925",0.732082714860662,0.0135461978223858
"ENSG00000069206",-0.00975282440042955,0.954388661122456
"ENSG00000142961",-0.310350907960691,0.0366764385369677
"ENSG00000140025",0.518432148628687,0.000749159807188815
"ENSG00000088367",-0.0691142928562948,0.685097412931885
"ENSG00000163346",0.283504163456799,0.185220031117265
"ENSG00000146776",0.100779390551189,0.59562184779549
"ENSG00000151790",0.0170166461738308,0.749959771333634
"ENSG00000138311",-0.091493776377152,0.528344795893115
"ENSG00000168872",0.229511665085812,0.28125870296717
"ENSG00000182685",-0.207434070011958,0.358640020640051
"ENSG00000178971",0.000192222088677131,0.998912905899352
"ENSG00000161016",-0.504901787154032,0.326017027503492
"ENSG00000245848",-1.17437834912937,1.79542836153956e-08
"ENSG00000169554",0.255461657477404,0.0753285396093781
"ENSG00000147138",0.0627121337697806,0.501351625782766
"ENSG00000163596",0.0103688417578671,0.919311521418165
"ENSG00000137103",0.14442716167339,0.321345592103605
"ENSG00000107951",-0.253390145156643,0.107102190501031
"ENSG00000105248",0.0235217254097276,0.91067379474677
"ENSG00000102547",0.126878169019184,0.376337346474061
"ENSG00000133112",-0.0909205397008727,0.708873139839182
"ENSG00000188909",-0.230381677326299,0.272436887936172
"ENSG00000249158",-0.241208411895758,0.0460734141294976
"ENSG00000078269",0.448752722964123,0.155797892213361
"ENSG00000123983",0.55688773764869,0.0215888334105515
"ENSG00000188868",-0.0574532244651834,0.745562070180247
"ENSG00000181378",-0.385018388059061,0.0928984353455132
"ENSG00000110536",-0.0421096764579808,0.840045221721955
"ENSG00000162407",0.113964013252405,0.436162276245613
"ENSG00000128581",0.301709713746931,0.060092849921684
"ENSG00000182253",0.143927000495834,0.120248804522757
"ENSG00000124588",-0.290148454936367,0.0243349111573152
"ENSG00000108861",0.237188046603916,0.253375381024825
"ENSG00000144867",-0.435592245795873,0.0722666480773971
"ENSG00000085274",-0.141827935255477,0.587240961682447
"ENSG00000180817",-0.494017093013488,0.0347188192589202
"ENSG00000198959",0.206093819963381,0.021718373070864
"ENSG00000140263",0.43791300245995,0.0064520380419657
"ENSG00000166206",-0.0466394222436971,0.652920683656913
"ENSG00000170324",-0.0421839565988823,0.378788108630559
"ENSG00000205853",-0.230139092985976,0.117671905053265
"ENSG00000157349",0.472776885195011,0.0657032331955294
"ENSG00000255529",0.236067537207633,0.0809080149495763
"ENSG00000181903",-0.0731497500861952,0.703177261099489
"ENSG00000147454",0.266118757334071,0.166836881597656
"ENSG00000131781",-0.23850438953741,0.11353376780055
"ENSG00000181751",-0.124017366104357,0.465187785598582
"ENSG00000160298",-0.194374526859609,0.440676768573294
"ENSG00000136141",0.551676669059428,0.00851959345296571
"ENSG00000166167",0.462911452726443,0.0235132015724724
"ENSG00000162415",0.0242151456484101,0.843679001520482
"ENSG00000088833",0.340619103181542,0.144106132061305
"ENSG00000125844",0.170696740638366,0.476113701552744
"ENSG00000180767",-0.17981169596194,0.442661773024029
"ENSG00000178821",-0.241532013487494,0.127219997029943
"ENSG00000155966",-0.100706576115243,0.175588518480301
"ENSG00000167770",0.159735936380914,0.480972786070125
"ENSG00000100201",-0.168313236274586,0.623864901337495
"ENSG00000171540",0.0960915034167103,0.669252687592752
"ENSG00000254999",-0.496255034795655,0.0305421109735805
"ENSG00000117525",0.213354238404686,0.0262654148024677
"ENSG00000131153",-0.195837215365556,0.285383523613934
"ENSG00000164627",0.621804115730874,0.0336130644529183
"ENSG00000013293",-0.0818768963318558,0.545327973492352
"ENSG00000205846",-0.220277029265483,0.07676389638168
"ENSG00000105887",-0.0348743995085386,0.890310776318078
"ENSG00000198807",0.0060383795313971,0.944499040852834
"ENSG00000118960",0.0562355238080508,0.802580617511
"ENSG00000122741",0.357323805009775,0.0364544866566618
"ENSG00000182919",0.0806803814511461,0.57690457438648
"ENSG00000092969",0.118737950495016,0.277723640143935
"ENSG00000223572",-0.354195196386408,0.000869833563618805
"ENSG00000008394",-0.0781980076063776,0.209663987958412
"ENSG00000114698",0.233730086296467,0.0563685979013959
"ENSG00000100906",0.254913138191049,0.246253053928485
"ENSG00000143195",0.15432725858314,0.254627444390932
"ENSG00000168060",0.241684067408083,0.13429023113611
"ENSG00000176092",-0.287315871361739,0.0696060488767716
"ENSG00000141258",0.661895555126209,0.00183577682763103
"ENSG00000113532",0.146793571705216,0.261006207805066
"ENSG00000188000",-0.231921006722122,0.310187259105302
"ENSG00000162998",0.0581088713797475,0.397110804841748
"ENSG00000197852",-0.985729679386452,0.000165105940603594
"ENSG00000137976",-0.0560243009913141,0.5254747454438
"ENSG00000107897",-0.358715161598756,0.123953997081983
"ENSG00000196734",-0.156486347152015,0.0577367424006606
"ENSG00000154175",0.126426883191954,0.035778090155248
"ENSG00000198523",0.0887117761604294,0.0830688857165293
"ENSG00000121022",-0.588467167486399,0.0456366553854602
"ENSG00000183426",0.523419891146954,0.0188240031347358
"ENSG00000151247",-0.610416801709206,0.0352373645767969
"ENSG00000108669",-0.123781532063101,0.551463766072203
"ENSG00000197756",-0.029383289820182,0.844645075826882
"ENSG00000119599",-0.0653415140667177,0.709914588172786
"ENSG00000128915",0.573138334419142,0.000155491785857165
"ENSG00000141646",-0.0280875570918751,0.857424003801875
"ENSG00000132849",0.284141702868392,0.292685106584804
"ENSG00000154553",0.270923879037513,0.0198255970198389
"ENSG00000183476",-0.717455114239992,0.000479367551353138
"ENSG00000137699",-0.167017095631172,0.137479244968619
"ENSG00000081665",0.442138157701981,0.00305532259162378
"ENSG00000152092",-0.0977976628078433,0.395550317124635
"ENSG00000276644",0.108363228483362,0.280876944505232
"ENSG00000088766",0.432701108868527,0.0299543735370994
"ENSG00000137267",-0.33794945587891,0.0800922382592266
"ENSG00000100104",-0.171975335548231,0.125018004875873
"ENSG00000108813",-0.113861282201056,0.235563358644286
"ENSG00000108375",-0.0937579381342503,0.535135781964827
"ENSG00000166454",-0.15938477515759,0.657714093029436
"ENSG00000117020",0.0146344191098116,0.879961674925592
"ENSG00000140859",0.124394721376254,0.488894251985175
"ENSG00000165119",0.963438866143878,0.0644869526160001
"ENSG00000168421",0.0699827514635851,0.336483673269954
"ENSG00000130312",-0.459333368966153,0.049691678814707
"ENSG00000140873",0.3369869895155,1.99527092015206e-06
"ENSG00000152936",-0.24752709417991,0.230104672666305
"ENSG00000094841",0.636957953228124,6.71305634799557e-05
"ENSG00000087088",-0.197869722511454,0.205310562994779
"ENSG00000187871",-0.120461582211563,0.400303969665222
"ENSG00000198015",-0.427137283372389,0.0609053500024586
"ENSG00000089505",0.738316968948748,0.00363294594221031
"ENSG00000145375",0.0992774411615673,0.458425298417958
"ENSG00000163704",-0.257183244985127,0.130761228733254
"ENSG00000056972",0.0618164898800599,0.696104142450634
"ENSG00000005243",-0.0261504805889234,0.743548277294528
"ENSG00000148429",-0.207884066079183,0.179857480287187
"ENSG00000117625",0.377300227339812,0.176884100821981
"ENSG00000146067",0.136665332477934,0.432217837941009
"ENSG00000153827",0.425502138558321,0.0236911710012497
"ENSG00000196712",0.472947936530456,0.0409349993648452
"ENSG00000269699",-0.0186886355581204,0.83092189819495
"ENSG00000175785",0.203355802481022,0.0939239337290634
"ENSG00000180611",-0.014342842073986,0.86882760753476
"ENSG00000114302",-0.304330333612538,0.0913432122053029
"ENSG00000133246",-0.61766540300934,0.017897684693678
"ENSG00000144535",0.422698153483368,0.12316118552305
"ENSG00000136732",0.475285512855047,0.00230818241522124
"ENSG00000278023",0.239795382907108,0.131856349866927
"ENSG00000211746",-0.21432770838176,0.0484412935499912
"ENSG00000185905",0.155792524302325,0.0499699969933963
"ENSG00000189350",-0.482392724678396,0.0137236510962301
"ENSG00000158315",0.00652181224965714,0.953308099018595
"ENSG00000161036",0.488226838669905,0.052785731944857
"ENSG00000127527",-0.184127680147964,0.614944407399815
"ENSG00000102239",-0.221980519479768,0.0993248735606098
"ENSG00000008130",-0.0924102180672385,0.685601170491361
"ENSG00000047849",0.0227850203704012,0.931132035572921
"ENSG00000105402",-0.195561172435204,0.512699927980658
"ENSG00000011600",0.253443870975917,0.129197643404302
"ENSG00000056586",-0.00428555836921391,0.988085839407409
"ENSG00000134588",-0.456159640632396,0.0219292219084832
"ENSG00000241322",0.110514183147455,0.361418781255766
"ENSG00000156697",0.478416141057666,0.0597658158701324
"ENSG00000118997",0.244102606827712,0.109325118090028
"ENSG00000145936",-0.079321272962162,0.572413263362205
"ENSG00000073969",-0.168579756858099,0.513831100561579
"ENSG00000123810",0.0705722806925701,0.709304553904106
"ENSG00000173915",0.338877944902904,0.326783188828684
"ENSG00000163660",0.179610010019318,0.480927989914263
"ENSG00000174371",-0.108367773928479,0.499329661365469
"ENSG00000163689",-0.054231236796729,0.687005912113996
"ENSG00000153012",0.0860908641785568,0.332299651284987
"ENSG00000121297",0.219751817638744,0.0295768786062911
"ENSG00000124257",0.0207411783378572,0.908780131308538
"ENSG00000163885",-0.148619031683754,0.203438252109499
"ENSG00000144909",-0.0829196397348656,0.729204825298533
"ENSG00000214711",-0.0183469846979168,0.804861608356019
"ENSG00000130338",-0.176580064083242,0.369378406955061
"ENSG00000103187",-0.0630803529270544,0.785750564341204
"ENSG00000112200",0.314122929714437,0.154895818567258
"ENSG00000151012",-0.157453135538296,0.004352189682577
"ENSG00000089289",-0.0831170453607094,0.698441495165468
"ENSG00000101670",-0.0319987040873728,0.624510958952779
"ENSG00000117602",0.216470469694199,0.274647769259476
"ENSG00000152439",0.43701066733852,0.0287490902495176
"ENSG00000186280",0.103039844362746,0.375224875876789
"ENSG00000171657",0.37615619245525,0.000241587745154037
"ENSG00000070718",0.204836322219623,0.196975046371569
"ENSG00000135333",0.027352891758875,0.674799271880485
"ENSG00000165192",-0.555622452615165,0.0112802440182531
"ENSG00000169194",0.0552238570616803,0.547571147556421
"ENSG00000140534",-0.169330027428587,0.289126043062461
"ENSG00000130762",-0.0277363189215988,0.856464180962712
"ENSG00000197405",-0.0218762578272995,0.818552355812989
"ENSG00000124789",-0.670792319020971,0.0126085932046994
"ENSG00000112761",0.00233367910670583,0.964114004836461
"ENSG00000066427",0.300070230100096,0.149052715526067
"ENSG00000131697",0.164619455811688,0.267584077484696
"ENSG00000138744",0.0074279567606499,0.949065935251163
"ENSG00000133105",-0.458698202131157,0.000609706390942488
"ENSG00000204052",-0.177521656556069,0.272920738119335
"ENSG00000113742",0.0858829291584097,0.490091463572862
"ENSG00000090020",0.721516918112609,0.000205432822730445
"ENSG00000117450",-0.807617172483711,0.00141223019531245
"ENSG00000133056",-1.00378153074067,6.5180004355736e-05
"ENSG00000153044",-0.0537599281553673,0.68581378605722
"ENSG00000100650",-0.110097476358779,0.311392840836045
"ENSG00000154040",-0.0968061328617401,0.20824601142598
"ENSG00000107614",0.225271964168958,0.106291456815732
"ENSG00000204655",-0.866169862141442,0.000200285273095346
"ENSG00000109971",0.0605206744579115,0.599375503552933
"ENSG00000086730",0.0872904866449841,0.5490626118526
"ENSG00000114656",-0.324971671371088,0.00110264527767934
"ENSG00000187266",0.221236790386828,0.196834632221917
"ENSG00000228300",-0.332211575170443,0.123451230182555
"ENSG00000163013",-0.207093020060377,0.110652132095039
"ENSG00000198692",0.02368513727871,0.628940714902732
"ENSG00000168779",-0.355383978124603,0.0105665745625529
"ENSG00000156650",0.0749543192052328,0.664324523293904
"ENSG00000188690",0.109586259633093,0.5033323237587
"ENSG00000197928",0.0258763050372784,0.83286540846702
"ENSG00000165983",-0.312013113920587,0.00464561166239852
"ENSG00000164683",0.0266898742837326,0.761708589129354
"ENSG00000112837",0.0919196224191916,0.212472218881288
"ENSG00000161647",0.192874486281574,0.0636961602281449
"ENSG00000118217",0.0918075442185461,0.793952231440979
"ENSG00000113356",-0.418012720021803,0.00611965741873266
"ENSG00000049769",-0.406968564350338,0.00198293171932928
"ENSG00000162728",-0.0443780081627003,0.746610685694704
"ENSG00000265241",0.253647537172873,0.0957335226108196
"ENSG00000197081",0.144010978006011,0.521934837615693
"ENSG00000156931",0.603419428063629,0.0187712235645684
"ENSG00000113248",0.228423108420961,0.0717277712918117
"ENSG00000166002",-0.0150411044157648,0.913868323291772
"ENSG00000089177",0.0179127420519252,0.868526858603923
"ENSG00000104859",0.150545153246752,0.497735189569484
"ENSG00000163950",-0.10656416338047,0.554214099690926
"ENSG00000137872",-0.00444370859709788,0.947622779009485
"ENSG00000122691",0.149561877718445,0.149194659987508
"ENSG00000086159",-0.282465216691182,0.164336105177589
"ENSG00000100918",0.20863778614116,0.0697607932156747
"ENSG00000175602",0.0837824621776942,0.69521081101859
"ENSG00000181693",-0.618285951702676,0.00625838523474909
"ENSG00000248385",-0.352846871730945,0.0106573009857494
"ENSG00000007545",0.286336002924215,0.054514087110864
"ENSG00000198380",0.0544846308690634,0.819204746213079
"ENSG00000180083",-0.217977207135084,0.194304414504222
"ENSG00000071082",0.0800379243688908,0.529856032594634
"ENSG00000176024",0.272821626631891,0.0527222388361521
"ENSG00000147027",0.134578692227203,0.174073040974259
"ENSG00000151353",0.356986546986112,0.0182129067144119
"ENSG00000143194",-0.0337022337997703,0.503474691976256
"ENSG00000141384",-0.0370555211441707,0.735231886565707
"ENSG00000166734",0.371562288133734,0.0577365261586106
"ENSG00000169905",0.359348569698488,0.253686017161788
"ENSG00000115649",-0.269970349998917,0.258813213929458
"ENSG00000170289",-0.130588222171766,0.129209414584827
"ENSG00000182871",0.374449747125822,0.0457381231613789
"ENSG00000183560",0.191927724989441,0.282030591926419
"ENSG00000144857",0.11679952923907,0.292055511310559
"ENSG00000186020",0.127925558283346,0.424082865997321
"ENSG00000142227",0.300630625929167,0.0631038671803946
"ENSG00000117115",0.093196752673063,0.382112609745373
"ENSG00000177994",-0.0660045182412659,0.720216094757013
"ENSG00000165125",-0.0519320595249784,0.591797692079198
"ENSG00000147416",-0.000929235543352977,0.998023621058015
"ENSG00000168685",0.15550872946335,0.0900724588920685
"ENSG00000160471",0.0376799321757638,0.640678170355136
"ENSG00000163913",0.176203474726398,0.27958732637547
"ENSG00000168275",-0.228777334673527,0.19179746753276
"ENSG00000157326",-0.405114550565681,0.021118373845787
"ENSG00000168487",0.17397194392376,0.231767394681389
"ENSG00000158764",-0.0747830601317311,0.651869940368714
"ENSG00000032219",0.294581364033446,0.118628133438682
"ENSG00000174156",-0.0651277147113892,0.537332955347915
"ENSG00000166863",0.107864511590127,0.373353866950376
"ENSG00000010803",-0.0769909430554904,0.636912266556926
"ENSG00000141337",-0.0220028028182958,0.873973633720905
"ENSG00000183281",0.215443007755819,0.132592836052984
"ENSG00000273820",0.23802986831914,0.24207805145163
"ENSG00000166869",-0.164159492617306,0.00374062781027917
"ENSG00000100227",0.144486182087025,0.694470217405515
"ENSG00000168268",-0.105780547058206,0.40599625963316
"ENSG00000136378",0.183949180707786,0.724994720759595
"ENSG00000163930",-0.0777611111608337,0.632366226993722
"ENSG00000141376",-0.243643437554042,0.324464477017714
"ENSG00000116205",-0.0265237051349444,0.852047959062981
"ENSG00000182010",0.0834502003796774,0.489411027341572
"ENSG00000189127",-0.0287727526081221,0.694534449403175
"ENSG00000105967",0.156523939351411,0.0717134067315477
"ENSG00000115875",0.0685709723213417,0.77627479654377
"ENSG00000157227",-0.105538193195651,0.389649336280552
"ENSG00000162736",0.0759751574504746,0.724177106912603
"ENSG00000125249",0.129141791093857,0.401127060310809
"ENSG00000137947",-0.0349094885229712,0.857999840305106
"ENSG00000109814",-0.104993682230922,0.501697975240869
"ENSG00000183773",0.0721871809748814,0.630361552248548
"ENSG00000100485",0.269820009195751,0.172232769464089
"ENSG00000148341",-0.0565120583741226,0.737985351165618
"ENSG00000104756",-0.120420596951251,0.478468826122342
"ENSG00000187175",0.00658769861770494,0.967786152877625
"ENSG00000213096",0.287403062400726,0.157880843652362
"ENSG00000101144",-0.134296227056762,0.105455957222737
"ENSG00000073008",-0.0981025441118836,0.465144586155367
"ENSG00000166527",-0.0972815337215473,0.451703076500692
"ENSG00000054598",-0.0491773551786097,0.807369129141926
"ENSG00000180205",-0.134985785216854,0.45235027359242
"ENSG00000135679",0.199320648965687,0.310593334200672
"ENSG00000095059",-0.0968675776704299,0.645874852515959
"ENSG00000101255",-0.54361954534558,0.0119406214470241
"ENSG00000187189",0.238240705247388,0.239565672589868
"ENSG00000130054",-0.867288961908659,1.01964623189232e-07
"ENSG00000183977",0.352397173413862,0.140765315448336
"ENSG00000135439",-0.339842116796118,0.147391426935547
"ENSG00000108961",0.0190702378759281,0.93474648545763
"ENSG00000007952",0.29887947354323,0.0970373955152702
"ENSG00000183696",-0.156779885692502,0.0966611506141732
"ENSG00000188878",-0.917904863388082,0.00223620395354696
"ENSG00000197070",0.286892312537104,0.265881826574846
"ENSG00000112053",0.0652391004262471,0.735765924262775
"ENSG00000186049",-0.170822348835214,0.232986204648351
"ENSG00000257923",-0.0144461386111201,0.956658463485853
"ENSG00000154310",0.16376706826921,0.190299492355498
"ENSG00000148773",0.10557558648186,0.458165174164703
"ENSG00000131080",0.214440060517948,0.024334896644278
"ENSG00000204610",-0.0814437650787184,0.447939971674239
"ENSG00000124256",-0.00124105497595856,0.988127695524844
"ENSG00000162642",-0.00913396783705277,0.974594533239797
"ENSG00000140983",0.106723147445065,0.517987822401996
"ENSG00000112303",-0.0754471521904133,0.292518356876152
"ENSG00000158019",0.0240398514257241,0.9130408585242
"ENSG00000110171",0.32846076766391,0.131922219427631
"ENSG00000184860",-0.291417353363673,0.0210105058494859
"ENSG00000140848",0.29514695858604,0.140252855873836
"ENSG00000165283",0.00664945793373235,0.969351371890044
"ENSG00000234068",-0.235486302675463,0.00280888263411716
"ENSG00000171722",-0.580155590348085,0.00237890925645523
"ENSG00000179603",0.110398328618889,0.244943743858976
"ENSG00000132581",0.21180698474151,0.412099443923864
"ENSG00000143641",0.235741569237838,0.222476047672264
"ENSG00000134207",-0.0805110491383406,0.540523218085735
"ENSG00000180818",0.0799858331115338,0.197298710858982
"ENSG00000130783",-0.108531328825539,0.531548699930946
"ENSG00000116786",-0.222000764345029,0.412191112093014
"ENSG00000226479",-0.0319543984608864,0.845623120019444
"ENSG00000126091",0.0395430455204117,0.71662996549979
"ENSG00000181803",-0.115636318031624,0.435154619636382
"ENSG00000025434",-0.0166281970706408,0.932014060680612
"ENSG00000085978",-0.0711617706291542,0.826834616753538
"ENSG00000211800",-0.405412535544894,0.0578208091148367
"ENSG00000173581",-0.200818940322767,0.333640762003557
"ENSG00000168447",-0.272232779779981,0.0747700366158713
"ENSG00000221880",-0.504907337568133,0.0407505458768794
"ENSG00000125730",0.107845353477617,0.228513768131652
"ENSG00000130985",0.150734737556167,0.620415074549292
"ENSG00000175170",-0.348081004575201,0.0826708797238906
"ENSG00000154478",-0.0393618077382482,0.771260124082846
"ENSG00000160360",-0.517509618548191,0.00538678937404324
"ENSG00000079263",0.181764992607692,0.18571198458015
"ENSG00000099284",-0.171526192285794,0.176271796983396
"ENSG00000239697",0.419823007958643,0.00407221294757143
"ENSG00000204314",-0.439051037745828,0.0158115814293892
"ENSG00000205212",-0.184484204256086,0.0626346199497033
"ENSG00000196218",-0.335367193184082,0.00621835108835833
"ENSG00000138780",0.0316452948656211,0.765624105875802
"ENSG00000122643",-0.0673795347392661,0.699304280429111
"ENSG00000164308",0.209703736954034,0.0123856858821664
"ENSG00000124813",0.341874367519459,0.0132320754637881
"ENSG00000269113",0.0771491147893606,0.299780708661459
