"mRNA","coef","p"
"ENSG00000216937",-0.148135115104184,0.505285506570229
"ENSG00000132002",-0.185759833223774,0.318087787390702
"ENSG00000161681",-0.176375999318263,0.435693425972541
"ENSG00000124006",0.264810653910948,0.108266941730032
"ENSG00000151422",0.289325910505298,0.270740808022982
"ENSG00000198075",0.19508731593912,0.0710277855360478
"ENSG00000203697",-0.168051652060113,0.0701943623105462
"ENSG00000180263",0.465596619153995,0.00315633980584185
"ENSG00000221990",-0.653216615494221,0.00166092971552045
"ENSG00000186367",0.0981933378760475,0.642833977029668
"ENSG00000077585",-0.00441191290549742,0.979644821927744
"ENSG00000172243",0.0603867785164496,0.523539522541213
"ENSG00000132763",-0.043480601084994,0.715293998083472
"ENSG00000106536",-0.0680541454813346,0.316426861825746
"ENSG00000128242",-0.166378139505134,0.244662851656477
"ENSG00000123545",-0.19366591853809,0.398642029262685
"ENSG00000180902",0.0495502897961207,0.769140154568798
"ENSG00000157837",0.598683112657918,0.0068848312915244
"ENSG00000196832",-0.487486706562995,0.0499885380958056
"ENSG00000127870",0.902347640711339,0.000684146119252604
"ENSG00000124466",-0.114284116213526,0.29123907152967
"ENSG00000101871",-0.279581656586142,0.0559731157196188
"ENSG00000106263",0.17350531197675,0.52037800571731
"ENSG00000206503",0.021134453658016,0.872879581985562
"ENSG00000136897",-0.136555823984899,0.427447129683017
"ENSG00000134759",-0.175933414070123,0.281103222126907
"ENSG00000198467",0.288285476130827,0.0977541989276726
"ENSG00000038002",0.0185025997389625,0.916957793111792
"ENSG00000197168",-0.206380255080821,0.0569402015419451
"ENSG00000163218",-0.00520038722921262,0.920420040874663
"ENSG00000078401",-0.139578404640823,0.19885878835932
"ENSG00000148634",0.149711105904881,0.470793634476042
"ENSG00000156103",0.25695965469938,0.00629759320866974
"ENSG00000169925",0.45803484420199,0.153105868751433
"ENSG00000069206",-0.0487946113001737,0.788073599316453
"ENSG00000142961",-0.368080812584125,0.0102828665330016
"ENSG00000140025",0.511717376555423,0.00092210733107867
"ENSG00000088367",-0.280742747127104,0.172471984713897
"ENSG00000163346",0.033546406305025,0.882431528853066
"ENSG00000146776",0.301799218087281,0.126023343572385
"ENSG00000151790",0.111601514969404,0.0895342757042461
"ENSG00000138311",0.00631743777993792,0.967258101951053
"ENSG00000168872",0.465103700830817,0.0342043867902432
"ENSG00000182685",0.137601536511555,0.49102917414825
"ENSG00000178971",-0.119779702801639,0.570272943706035
"ENSG00000161016",-0.167593608156266,0.719786459253496
"ENSG00000245848",-0.489031501746387,0.00516672892574044
"ENSG00000169554",0.17679474737,0.238495641443051
"ENSG00000147138",0.00628798688335874,0.954581790732901
"ENSG00000163596",-0.0247181343795327,0.812450336573084
"ENSG00000137103",0.0412050392580484,0.792278218108277
"ENSG00000107951",-0.155085370738226,0.342208923594376
"ENSG00000105248",-0.254716897060488,0.307443479738525
"ENSG00000102547",0.279845228147011,0.0546762866502214
"ENSG00000133112",0.0124748537969445,0.96087409775077
"ENSG00000188909",-0.340660159083702,0.128872489575581
"ENSG00000249158",-0.00494811086843201,0.967989693259791
"ENSG00000078269",0.271773028371618,0.353706871814802
"ENSG00000123983",0.762000716622627,0.00033207924789902
