"mRNA","coef","p"
"ENSG00000216937",-0.220916441288497,0.322986579161843
"ENSG00000132002",-0.343141413753631,0.0276196762949548
"ENSG00000161681",0.0548300434246833,0.81752828835135
"ENSG00000124006",0.220742215617476,0.190730784588114
"ENSG00000151422",0.356522718830141,0.176420058060708
"ENSG00000198075",0.11130096461769,0.534690777180494
"ENSG00000203697",-0.0816574931330672,0.287257242930344
"ENSG00000180263",0.222661530774575,0.134462541272884
"ENSG00000221990",-0.186953497256091,0.329984315812669
"ENSG00000186367",0.901102216730673,0.00110593968959583
"ENSG00000077585",0.0558726110282584,0.713399954792082
"ENSG00000172243",-0.105614579648792,0.140217145915505
"ENSG00000132763",-0.0604482526298754,0.651644912652291
"ENSG00000106536",0.0933280612971689,0.190795317356318
"ENSG00000128242",-0.170886255987873,0.270009943492269
"ENSG00000123545",0.104790906098307,0.62165621723862
"ENSG00000180902",0.191686414725146,0.309147368412903
"ENSG00000157837",-0.517908333231361,0.0319521280622433
"ENSG00000196832",-0.527854063387737,0.0431281915034473
"ENSG00000127870",-0.0042134714903663,0.98543158770285
"ENSG00000124466",-0.315735954801967,0.000940050222453248
"ENSG00000101871",-0.134105623307905,0.413923633133609
"ENSG00000106263",-0.000457373113789463,0.998728792090479
"ENSG00000206503",0.266846836251338,0.106724897880971
"ENSG00000136897",-0.00630225227522581,0.973878854640628
"ENSG00000134759",-0.432826392886685,0.0417486721263554
"ENSG00000198467",0.677617048139157,8.67106759638858e-06
"ENSG00000038002",-0.496538291316497,0.0236300223124278
"ENSG00000197168",0.0212300147332397,0.831199549621037
"ENSG00000163218",-0.183049758016673,0.000534814892053204
"ENSG00000078401",-0.0439474392702752,0.677586567832354
"ENSG00000148634",-0.392122558893256,0.0830155291058609
"ENSG00000156103",0.0978212834366721,0.323045380898646
"ENSG00000169925",0.9893050261798,0.00142677249377787
"ENSG00000069206",0.337726278072524,0.0643612426125015
"ENSG00000142961",-0.395757804333667,0.0117130746929489
"ENSG00000140025",0.0242943602099688,0.873683780361502
"ENSG00000088367",0.0373565854629993,0.829490163589033
"ENSG00000163346",0.312341623113756,0.154244689566941
"ENSG00000146776",0.340827940174789,0.0610896619123941
"ENSG00000151790",-0.046787720390247,0.420334933489002
"ENSG00000138311",0.0477419220110074,0.746755872543937
"ENSG00000168872",0.119459461811759,0.517689775329843
"ENSG00000182685",0.192798726870007,0.4183884521739
"ENSG00000178971",-0.151291236713047,0.48030085049107
"ENSG00000161016",-0.384258753464762,0.374559566311849
"ENSG00000245848",-0.452372044595178,0.00678870403878229
"ENSG00000169554",0.18119514817392,0.220978766614233
"ENSG00000147138",-0.0623068462236118,0.484487179246109
"ENSG00000163596",0.247827696468201,0.0310602063873829
"ENSG00000137103",-0.258101275624422,0.11794446688065
"ENSG00000107951",-0.485039085141194,0.00389078265251175
"ENSG00000105248",0.00728511533960239,0.97519885486453
"ENSG00000102547",0.0316326555105586,0.824924451014236
"ENSG00000133112",0.487094757274845,0.0497815628051993
"ENSG00000188909",0.178892326708784,0.397021445444122
"ENSG00000249158",0.0284920682403315,0.790492667745617
"ENSG00000078269",1.12010039361917,7.07611592897228e-05
"ENSG00000123983",0.513519680835118,0.0211726908661444
"ENSG00000188868",-0.204237559968089,0.27711952679077
"ENSG00000181378",0.172657035010712,0.436026119870305
"ENSG00000110536",-0.136909667362403,0.569346606158412
"ENSG00000162407",0.0322507556776773,0.844603807597965
"ENSG00000128581",0.117595785093642,0.520667298710298
"ENSG00000182253",0.462431166535592,1.16422047335973e-07
"ENSG00000124588",-0.0528866662101945,0.644488961680295
"ENSG00000108861",0.197754805218573,0.42003257925062
"ENSG00000144867",-0.377080450268499,0.0975056944959087
"ENSG00000085274",0.0990581914396158,0.68936611400574
"ENSG00000180817",-0.373627921065752,0.116689935482919
"ENSG00000198959",0.604691133705467,5.96927290374971e-07
"ENSG00000140263",0.254652035469595,0.0497225836645359
"ENSG00000166206",0.157310827797548,0.0987734811174521
"ENSG00000170324",-0.104565328184942,0.051971385892887
"ENSG00000205853",0.203519069399937,0.211649935196946
"ENSG00000157349",0.0904525071504233,0.70734055245372
"ENSG00000255529",0.202721241977985,0.151019696584558
"ENSG00000181903",0.065624331063249,0.757783742019674
"ENSG00000147454",0.226224200105691,0.26891791681407
"ENSG00000131781",-0.325633128588476,0.0109009111341627
"ENSG00000181751",-0.181605244402757,0.291577768672102
"ENSG00000160298",0.70281983630578,0.00431707703247453
"ENSG00000136141",0.179801799960954,0.345516410878149
"ENSG00000166167",-0.252620370708927,0.22590883160501
"ENSG00000162415",0.134461249949482,0.22097666413619
"ENSG00000088833",0.0268368170472179,0.897456428760997
"ENSG00000125844",0.456690369112266,0.107478775026586
"ENSG00000180767",0.156618196883692,0.520216279916302
"ENSG00000178821",-0.0992842642204248,0.494045074489219
"ENSG00000155966",-0.239628526846542,0.00101844163660159
"ENSG00000167770",-0.231660181635476,0.387735549751481
"ENSG00000100201",0.194858252126533,0.515170716824846
"ENSG00000171540",0.0528672927186248,0.809041753120411
"ENSG00000254999",-0.502250035288804,0.0233651637408834
"ENSG00000117525",0.0734047132905955,0.461387039939326
"ENSG00000131153",0.168042183734692,0.326390182925295
"ENSG00000164627",-0.040991561900364,0.8349766869992
"ENSG00000013293",-0.0555842577503631,0.686429602987746
"ENSG00000205846",-0.114945575016237,0.327248348799299
"ENSG00000105887",-0.334707415567805,0.21878808331613
"ENSG00000198807",-0.000461021923966098,0.995383725895989
"ENSG00000118960",-0.3749093922166,0.140756511148638
"ENSG00000122741",0.317421373192276,0.0777301714320162
"ENSG00000182919",-0.413423770544401,0.00668267839106229
"ENSG00000092969",0.360644638519733,0.00399142494645832
"ENSG00000223572",-0.228171341507493,0.0326696747350114
"ENSG00000008394",-0.0907508540440866,0.187166956049945
"ENSG00000114698",0.0856257344229027,0.498199996102282
"ENSG00000100906",-0.182077816007205,0.403047924540088
"ENSG00000143195",0.00189759620413747,0.992030488243842
"ENSG00000168060",0.106855520524119,0.514358202280653
"ENSG00000176092",-0.597273248762323,0.000164880720826988
"ENSG00000141258",0.556733830463905,0.0188064901446314
"ENSG00000113532",-0.0625130784728316,0.643904068130663
"ENSG00000188000",0.297029829237037,0.221146124366933
"ENSG00000162998",0.0283612560115469,0.715178496446091
"ENSG00000197852",-0.289569284013979,0.277974421052596
"ENSG00000137976",-0.0591043846983334,0.452956972785882
"ENSG00000107897",-0.604160355572807,0.00677048960962767
"ENSG00000196734",-0.148202181395174,0.0574428049296822
"ENSG00000154175",0.146580283989911,0.0366882300513148
"ENSG00000198523",0.120139828450108,0.0370483140824367
"ENSG00000121022",-0.60285637439187,0.0571238505072235
"ENSG00000183426",0.404158968437184,0.0605180431712671
"ENSG00000151247",-0.600668562519076,0.0284189721855592
"ENSG00000108669",-0.0189958821893408,0.935253155611041
"ENSG00000197756",-0.373660670552905,0.0124769037897543
"ENSG00000119599",-0.561893805447562,0.00634038458741748
"ENSG00000128915",0.413958235830411,0.0126895726741475
"ENSG00000141646",-0.175748468309119,0.289685350095939
"ENSG00000132849",-0.00904562844519798,0.969466353145823
"ENSG00000154553",0.345783437026136,0.00729118168449272
"ENSG00000183476",-0.111481031202267,0.463808919526514
"ENSG00000137699",-0.386654477240048,5.66332204585684e-05
"ENSG00000081665",-0.203145056446044,0.250782464736245
"ENSG00000152092",0.0738709641988599,0.497969908169173
"ENSG00000276644",0.0469772200743695,0.619664299079305
"ENSG00000088766",0.328429809253283,0.111734508358525
"ENSG00000137267",-0.556895516765411,0.00685631366023276
"ENSG00000100104",-0.101564500629884,0.330215108472115
"ENSG00000108813",-0.231793716524301,0.032017509301478
"ENSG00000108375",-0.208935098038532,0.0994163469767415
"ENSG00000166454",-0.309023806153707,0.417624331212478
"ENSG00000117020",0.136227434468072,0.163303074453285
"ENSG00000140859",0.516658141021888,0.020540486846773
"ENSG00000165119",0.433909591759734,0.368108771761236
"ENSG00000168421",-0.0435020864906262,0.562730068511856
"ENSG00000130312",-0.186288752530104,0.406595194447636
"ENSG00000140873",0.218846381958852,0.0523211981915507
"ENSG00000152936",-0.167288759346079,0.449005493368579
"ENSG00000094841",0.274694170069765,0.0448864554691296
"ENSG00000087088",-0.112416794194662,0.539635966359353
"ENSG00000187871",-0.108785810431053,0.525812060837191
"ENSG00000198015",-0.216517576411031,0.372918814972663
"ENSG00000089505",0.514874989532974,0.043918035231111
"ENSG00000145375",-0.126651165860575,0.447708480765744
"ENSG00000163704",-0.407221530755617,0.02619747825253
"ENSG00000056972",-0.738099733750523,0.000226004750497277
"ENSG00000005243",-0.0846556551197688,0.447695232087892
"ENSG00000148429",-0.390253846493642,0.00319276185064588
"ENSG00000117625",0.703158845287879,0.00680374476335599
"ENSG00000146067",0.131533337843352,0.440513148502519
"ENSG00000153827",0.454746872668819,0.016207407103375
"ENSG00000196712",1.01889870667404,0.00019663091609079
"ENSG00000269699",0.045422512259094,0.600167808529129
"ENSG00000175785",0.287411082154718,0.0591891684247724
"ENSG00000180611",-0.112325090709507,0.179243064735975
"ENSG00000114302",-0.138636856150742,0.505878332878036
"ENSG00000133246",-0.27149959428872,0.234469126676744
"ENSG00000144535",0.826615011842833,0.00468385282652684
"ENSG00000136732",0.519961635294996,0.000250841970012461
"ENSG00000278023",-0.00927008259592208,0.948326682502792
"ENSG00000211746",-0.276704220245261,0.0260943073624671
"ENSG00000185905",-0.0443585418458602,0.558085112756956
"ENSG00000189350",0.138148666966865,0.458141271574958
"ENSG00000158315",-0.067381230388042,0.518681434109237
"ENSG00000161036",0.164658197557944,0.541854425433768
"ENSG00000127527",-0.29472216573641,0.314428190363807
"ENSG00000102239",0.165280649079004,0.271880418614708
"ENSG00000008130",-0.0274631676991725,0.902192695050366
"ENSG00000047849",0.0341573990758942,0.887203007883021
"ENSG00000105402",0.0458212326334643,0.875209938677538
"ENSG00000011600",0.147995487854265,0.334846371065818
"ENSG00000056586",-0.228086659707634,0.420817818541609
"ENSG00000134588",-0.141442301314131,0.504721535992071
"ENSG00000241322",-0.0806613864105276,0.527284484740208
"ENSG00000156697",0.725879725862917,0.00745536061840701
"ENSG00000118997",0.479904137387697,0.00398892759779657
"ENSG00000145936",0.0597386689052269,0.630976207948302
"ENSG00000073969",-0.0334179223362883,0.886708732285716
"ENSG00000123810",0.204780593010429,0.295269439869593
"ENSG00000173915",-0.178968094138529,0.684610077129595
"ENSG00000163660",0.184479271694677,0.429023871780546
"ENSG00000174371",0.215753723980335,0.257188644447867
"ENSG00000163689",0.108187203068148,0.47089699709228
"ENSG00000153012",0.201056658348858,0.0136122395526845
"ENSG00000121297",0.0865237339062667,0.431089859209367
"ENSG00000124257",-0.111514905626575,0.54054464247619
"ENSG00000163885",-0.124131785118972,0.34265833660503
"ENSG00000144909",-0.463397016407931,0.0281350781286156
"ENSG00000214711",-0.0824872934647866,0.31731265874023
"ENSG00000130338",-0.695708916501079,0.0022671371799583
"ENSG00000103187",0.270575797472611,0.137325679082258
"ENSG00000112200",0.599512964988018,0.0101498882863247
"ENSG00000151012",-0.136721370423067,0.0281982787705682
"ENSG00000089289",-0.253756045499147,0.221461244962803
"ENSG00000101670",-0.0987223441769676,0.147177608495693
"ENSG00000117602",-0.427005415269417,0.0517438787984946
"ENSG00000152439",0.340501290962212,0.100879489138753
"ENSG00000186280",-0.0291436574378745,0.78660587841194
"ENSG00000171657",0.0481733516591266,0.636175886063398
"ENSG00000070718",0.0437804185034183,0.76904120629889
"ENSG00000135333",0.024818730518317,0.674320081883175
"ENSG00000165192",0.0889685602103996,0.68276268590088
"ENSG00000169194",0.147695163962997,0.116950088654245
"ENSG00000140534",-0.179230922885546,0.299422387632549
"ENSG00000130762",-0.256434086544735,0.0938219091891964
"ENSG00000197405",-0.136285311216002,0.22261377271406
"ENSG00000124789",-0.490712062630033,0.036812670017076
"ENSG00000112761",0.00580942341216331,0.906044148346789
"ENSG00000066427",-0.51908407176803,0.0427390869975731
"ENSG00000131697",-0.139687467127294,0.35072833834626
"ENSG00000138744",-0.154167170600997,0.175698589666622
"ENSG00000133105",-0.0304159370543019,0.819404584889941
"ENSG00000204052",-0.274564227688895,0.0795436612743168
"ENSG00000113742",-0.225429729017501,0.0910170208732742
"ENSG00000090020",0.109761351784639,0.633146478986374
"ENSG00000117450",-0.227153564526865,0.332934918245058
"ENSG00000133056",-0.442038231022331,0.046092257742173
"ENSG00000153044",0.0512576834702103,0.756664566511793
"ENSG00000100650",0.0310700119978123,0.800005950739732
"ENSG00000154040",-0.0513833354089624,0.47100728525013
"ENSG00000107614",-0.210354938959627,0.12080598360796
"ENSG00000204655",0.0944271315421259,0.657967927711822
"ENSG00000109971",0.0754588318828083,0.538248421910387
"ENSG00000086730",-0.0211255095651776,0.877657120487647
"ENSG00000114656",-0.0136931988283077,0.856904925531715
"ENSG00000187266",0.333802285454967,0.072236490073004
"ENSG00000228300",-0.122589251608651,0.577184680038271
"ENSG00000163013",-0.32449083364515,0.00560526791982052
"ENSG00000198692",-0.0354356602668878,0.445593819490208
"ENSG00000168779",-0.137231561949798,0.265891986157452
"ENSG00000156650",0.0982502194730874,0.604534062349352
"ENSG00000188690",-0.099321233857249,0.536072776288344
"ENSG00000197928",0.0604152598511084,0.641498789336433
"ENSG00000165983",0.0211596715793105,0.84030758769145
"ENSG00000164683",0.0667391517149139,0.446840791004115
"ENSG00000112837",0.186300722948694,0.0155383066184127
"ENSG00000161647",-0.0468155001890697,0.689423212115235
"ENSG00000118217",-0.268486145414205,0.417553892096464
"ENSG00000113356",-0.370920874412148,0.00446508655856537
"ENSG00000049769",-0.145412259361035,0.196144918247005
"ENSG00000162728",0.246197659422446,0.149123981768229
"ENSG00000265241",0.0769038723844923,0.624995207464305
"ENSG00000197081",-0.414897271197952,0.0637604559667344
"ENSG00000156931",-0.0768511050759364,0.715952707702077
"ENSG00000113248",-0.0130125661618355,0.912619861168967
"ENSG00000166002",-0.281089634943337,0.0337009485254108
"ENSG00000089177",-0.257690328005661,0.050684858035554
"ENSG00000104859",0.345955455636443,0.167688685387973
"ENSG00000163950",-0.32165729739819,0.0993987125495851
"ENSG00000137872",0.0551564133733612,0.427756240974825
"ENSG00000122691",0.0379079368694486,0.731416097853906
"ENSG00000086159",0.153335967461962,0.374275225209026
"ENSG00000100918",0.00669974036447174,0.957147652610986
"ENSG00000175602",0.0862309088926375,0.683813388314371
"ENSG00000181693",-0.696747592987204,0.0108777586490638
"ENSG00000248385",-0.0575377018733726,0.657913436934226
"ENSG00000007545",-0.236348192248718,0.228456864081751
"ENSG00000198380",-0.0694697225658951,0.758448399405094
"ENSG00000180083",-0.552291424435289,0.00211146292903541
"ENSG00000071082",0.0194502976519865,0.86809545371272
"ENSG00000176024",-0.0299815974230083,0.757950776722944
"ENSG00000147027",0.172715155308192,0.169190542254763
"ENSG00000151353",0.358420897465046,0.0654391067391029
"ENSG00000143194",-0.211904879978467,0.00275613814932785
"ENSG00000141384",-0.215410066146619,0.099052605872891
"ENSG00000166734",0.490839262691755,0.0128368455725284
"ENSG00000169905",-0.358424367035908,0.179758847479146
"ENSG00000115649",-0.0561700554199354,0.834108865618398
"ENSG00000170289",-0.0585367754623043,0.600043799171902
"ENSG00000182871",0.23135512526965,0.267866679026043
"ENSG00000183560",0.16237127684009,0.408725344510405
"ENSG00000144857",0.224494827317686,0.0680342269016642
"ENSG00000186020",0.0223660116511396,0.881892905617593
"ENSG00000142227",0.0463655692754652,0.775712019723199
"ENSG00000117115",-0.152201745651578,0.217701453778708
"ENSG00000177994",-0.000188534757230378,0.999293620682763
"ENSG00000165125",-0.276114652188435,0.00565460271222429
"ENSG00000147416",-0.374610628062131,0.354082659024063
"ENSG00000168685",0.0419517759341041,0.638595070910513
"ENSG00000160471",-0.185064671403932,0.0424152886042031
"ENSG00000163913",0.163525133630695,0.362913348922063
"ENSG00000168275",0.261899634990187,0.142796567228991
"ENSG00000157326",-0.469013852584442,0.00969613162866789
"ENSG00000168487",0.0431059012702862,0.799445997861624
"ENSG00000158764",-0.668880122851783,8.08191819153814e-05
"ENSG00000032219",-0.161775974592143,0.439443140487251
"ENSG00000174156",-0.103099903240703,0.250934445298131
"ENSG00000166863",-0.0213926785237999,0.842675711997548
"ENSG00000010803",0.624986917728683,0.00462926921919737
"ENSG00000141337",-0.339307098096985,0.0445550393417993
"ENSG00000183281",0.6438947489642,0.000863578398311193
"ENSG00000273820",0.100771687933445,0.574753860075017
"ENSG00000166869",-0.120075544120392,0.0330898643963242
"ENSG00000100227",0.31007450829428,0.367592486273884
"ENSG00000168268",-0.214677494270901,0.0655123221348998
"ENSG00000136378",1.22697052946552,0.00565666969193879
"ENSG00000163930",-0.255214566590164,0.153552696144526
"ENSG00000141376",0.0321721089626149,0.885948808283722
"ENSG00000116205",-0.249689006742219,0.112030196266177
"ENSG00000182010",-0.0830918625423956,0.529218253386775
"ENSG00000189127",-0.012590477845191,0.843289184347451
"ENSG00000105967",-0.00276845730622507,0.973954697940561
"ENSG00000115875",0.309170917749547,0.199515269416274
"ENSG00000157227",0.0425199422502818,0.717797808164714
"ENSG00000162736",0.0873221131444487,0.703615360653228
"ENSG00000125249",-0.14987798736086,0.284178684388916
"ENSG00000137947",-0.510306558480146,0.0100481589420646
"ENSG00000109814",-0.0334064287861517,0.831819465231794
"ENSG00000183773",-0.125764099236766,0.472577265738406
"ENSG00000100485",-0.200112189094361,0.302929844909088
"ENSG00000148341",-0.0501581607090708,0.808832585892996
"ENSG00000104756",-0.229876733098604,0.167079143182386
"ENSG00000187175",0.0827113554893543,0.655123498541543
"ENSG00000213096",0.352999814037181,0.122374194555875
"ENSG00000101144",-0.112989271870379,0.121916900637077
"ENSG00000073008",-0.154664946694374,0.297507896627125
"ENSG00000166527",-0.111501418097865,0.461923389969673
"ENSG00000054598",-0.423585818858926,0.0409203846855768
"ENSG00000180205",0.515649645711209,0.00604118113980689
"ENSG00000135679",-0.21128946805475,0.329078848875398
"ENSG00000095059",-0.243970377214969,0.277135886470492
"ENSG00000101255",-0.398518722050273,0.0444958988070222
"ENSG00000187189",0.304914960628771,0.0939400651067738
"ENSG00000130054",-0.564272961009188,0.000895135737677633
"ENSG00000183977",-0.845068851574449,0.00277029179436805
"ENSG00000135439",-0.144295509499183,0.523081317179016
"ENSG00000108961",-0.0810114106001345,0.685630694961901
"ENSG00000007952",0.00536980699018233,0.975728957865707
"ENSG00000183696",-0.253611068095217,0.0168343584603767
"ENSG00000188878",-0.57741162134742,0.0560556540372267
"ENSG00000197070",-0.0700423328115218,0.78398423590207
"ENSG00000112053",0.0538363085204331,0.786303125005367
"ENSG00000186049",0.250960391332166,0.102736786946215
"ENSG00000257923",0.105770859453677,0.727319293330234
"ENSG00000154310",0.144403373878044,0.241003260604587
"ENSG00000148773",0.277900447794425,0.0547566274293265
"ENSG00000131080",0.0135358645089387,0.886304592901888
"ENSG00000204610",0.0102966990581779,0.921703969575693
"ENSG00000124256",-0.0606065168757268,0.485876464968633
"ENSG00000162642",-0.233038099785721,0.413854606895478
"ENSG00000140983",-0.0733972173730381,0.702013234996044
"ENSG00000112303",-0.245936682895672,0.00162647155796991
"ENSG00000158019",-0.421846594493745,0.0396921808147989
"ENSG00000110171",0.116300930937921,0.603769635758086
"ENSG00000184860",-0.0816556197755997,0.569834574205722
