"mRNA","coef","p"
"ENSG00000216937",-0.114897694720469,0.662436418379182
"ENSG00000132002",-0.131709832090519,0.508120584874921
"ENSG00000161681",-0.084113210992292,0.721771374982992
"ENSG00000124006",0.00250894686381129,0.99023317576937
"ENSG00000151422",0.667927086511071,0.00656335915271367
"ENSG00000198075",-0.0624830189898296,0.683337712958332
"ENSG00000203697",-0.169536131207166,0.066859897903405
"ENSG00000180263",0.0274415041675574,0.854177049662284
"ENSG00000221990",-0.161349309417056,0.442601635609834
"ENSG00000186367",-0.0532116100287733,0.813931545538497
"ENSG00000077585",0.0521626844466769,0.770018804199818
"ENSG00000172243",0.00827699136547712,0.913362587747229
"ENSG00000132763",0.0528434564696158,0.696217390135224
"ENSG00000106536",0.0446437506500128,0.568364779454984
"ENSG00000128242",-0.259442930380445,0.102570360050753
"ENSG00000123545",0.418353236550435,0.105575906011474
"ENSG00000180902",0.177398348992572,0.309698777444074
"ENSG00000157837",0.0739714095861747,0.790242649838393
"ENSG00000196832",-0.415749095517596,0.0551636772251082
"ENSG00000127870",0.203494394626333,0.377094268021941
"ENSG00000124466",-0.473385303394087,3.2867402530723e-06
"ENSG00000101871",-0.687969653742952,0.000260059962278736
"ENSG00000106263",0.166001536739082,0.528087813949965
"ENSG00000206503",0.014843052597195,0.909904679613231
"ENSG00000136897",-0.0300946600781077,0.881311320404013
"ENSG00000134759",-0.0606822319039624,0.793009387347933
"ENSG00000198467",0.851360884094199,1.90241586162099e-06
"ENSG00000038002",0.0171317377158472,0.909366399097104
"ENSG00000197168",-0.0657185283753502,0.520205779871072
"ENSG00000163218",-0.0460790521011652,0.430898873996586
"ENSG00000078401",-0.500798983725616,5.845995121323e-08
"ENSG00000148634",-0.0320481967234446,0.841834678292849
"ENSG00000156103",0.140206484503024,0.0877559632711629
"ENSG00000169925",0.656141862721358,0.029325977056785
"ENSG00000069206",0.133580429060779,0.449277818955954
"ENSG00000142961",-0.782532051209406,8.98496912671298e-06
"ENSG00000140025",0.333797011966367,0.044477584396743
"ENSG00000088367",-0.29629858057149,0.104616159287778
"ENSG00000163346",-0.0861380634473216,0.713974061308452
"ENSG00000146776",0.391300626384307,0.0407739803853356
"ENSG00000151790",0.0179061447359852,0.73935288746397
"ENSG00000138311",0.0475877323161236,0.774480633438561
"ENSG00000168872",0.193663577116998,0.331278455767872
"ENSG00000182685",0.42335061319557,0.0781050866000492
"ENSG00000178971",-0.207768372409907,0.327327637358094
"ENSG00000161016",-0.0812241933382565,0.86288306809903
"ENSG00000245848",-0.579533864706631,0.00185067909487879
"ENSG00000169554",0.171238815943943,0.187560337757042
"ENSG00000147138",0.0925944740847879,0.324330136376357
"ENSG00000163596",0.131059795282333,0.237491307215145
"ENSG00000137103",0.218469425063568,0.189217001424751
"ENSG00000107951",0.020653984419952,0.896142876735458
"ENSG00000105248",-0.0268822319585202,0.914064156390641
"ENSG00000102547",0.256139444828704,0.0482560050858606
"ENSG00000133112",0.46580682344675,0.103965253360324
"ENSG00000188909",-0.162925678965222,0.475650033506476
"ENSG00000249158",0.121001996107228,0.302264723252169
"ENSG00000078269",0.216548177151939,0.502298898582297
"ENSG00000123983",0.742276467026796,0.00158233836745858
"ENSG00000188868",-0.306431883145985,0.093146314470142
"ENSG00000181378",-0.220207171128204,0.331249975309732
"ENSG00000110536",0.0534273499494349,0.828919639926432
"ENSG00000162407",0.0845531408336305,0.551393553611864
"ENSG00000128581",0.372676100529396,0.0448495635927252
"ENSG00000182253",0.418443799493492,1.57850825394101e-05
"ENSG00000124588",-0.335881363603037,0.00630919559848531
"ENSG00000108861",0.100040185512599,0.716097450244039
"ENSG00000144867",-0.0512770690814645,0.826498706534792
"ENSG00000085274",0.0380299688559772,0.888730836330614
"ENSG00000180817",0.00136442145412678,0.994291556477339
"ENSG00000198959",0.241158906395939,0.0123603735098334
"ENSG00000140263",0.566907378387276,0.000144954583386481
"ENSG00000166206",0.0388648630883307,0.753925570528703
"ENSG00000170324",-0.0903924862603146,0.107031767426275
"ENSG00000205853",-0.0274704423643539,0.854594608092758
"ENSG00000157349",0.180186220096443,0.398473825754916
"ENSG00000255529",0.264260652062098,0.0522313065231809
"ENSG00000181903",-0.279698577775492,0.276394182940507
"ENSG00000147454",-0.368945577620129,0.115231435245155
"ENSG00000131781",-0.313170730299563,0.0186436075289464
"ENSG00000181751",-0.100300487936664,0.482962589524502
"ENSG00000160298",0.54347802365414,0.0322967585235622
"ENSG00000136141",0.328345731680642,0.0875557429530229
