"mRNA","coef","p"
"ENSG00000216937",0.24323881084154,0.287047360462572
"ENSG00000132002",-0.421007147659797,0.00955672046881084
"ENSG00000161681",-0.725577916256012,0.00656796661870895
"ENSG00000124006",0.426590326291146,0.0138307594128393
"ENSG00000151422",0.77047685817558,0.00465889541303466
"ENSG00000198075",-0.0327160289888052,0.817443559424537
"ENSG00000203697",-0.0522766377410545,0.547544864599392
"ENSG00000180263",0.096769042284586,0.504207699302883
"ENSG00000221990",-0.400328536590874,0.042488527001583
"ENSG00000186367",0.15391294888458,0.414209665193699
"ENSG00000077585",0.0160483168174138,0.927200079485984
"ENSG00000172243",0.00502955210115421,0.951408432350315
"ENSG00000132763",-0.0923136749802778,0.491035602771585
"ENSG00000106536",-0.00563177650343577,0.939642058903195
"ENSG00000128242",-0.111114166885359,0.499552937830507
"ENSG00000123545",0.328685315295528,0.19503542072656
"ENSG00000180902",-0.0318088098882682,0.874147668931912
"ENSG00000157837",-0.185774283824719,0.418355584458666
"ENSG00000196832",-0.102463891699897,0.663754281023092
"ENSG00000127870",0.315268950713851,0.20121944427873
"ENSG00000124466",-0.323761061674953,0.00047040518939756
"ENSG00000101871",-0.231781926836857,0.113837915500584
"ENSG00000106263",0.0602018990256831,0.829295286055054
"ENSG00000206503",0.33235997065663,0.0798836997196697
"ENSG00000136897",0.040168542493231,0.86077458850516
"ENSG00000134759",-0.327606739839134,0.141232338309421
"ENSG00000198467",0.446928905764507,0.0107842485221524
"ENSG00000038002",-0.00505309907990322,0.977399836262466
"ENSG00000197168",-0.212141560018691,0.0699425257577473
"ENSG00000163218",-0.105650782525188,0.046456047413304
"ENSG00000078401",-0.32524232209091,0.00245981768891701
"ENSG00000148634",-0.0767275964949057,0.638063866625964
"ENSG00000156103",0.102672275493393,0.310101717213898
"ENSG00000169925",0.427809825799332,0.129215613473022
"ENSG00000069206",0.146447563502047,0.383963009598207
"ENSG00000142961",-0.299148118260256,0.0315022621713961
"ENSG00000140025",0.443000688607479,0.00611940896512875
"ENSG00000088367",-0.036774220080652,0.849542494327648
"ENSG00000163346",-0.117508372719996,0.655698549442789
"ENSG00000146776",0.206458322454669,0.276275823968214
"ENSG00000151790",0.0746528991219583,0.231619810206084
"ENSG00000138311",0.157260852558546,0.292376368166507
"ENSG00000168872",-0.0271538946094333,0.891294932631326
"ENSG00000182685",-0.0220916478040622,0.929077146051562
"ENSG00000178971",-0.494030361834443,0.0507985142832353
"ENSG00000161016",-0.533612729259219,0.225109990299867
"ENSG00000245848",-0.776362204771777,1.50831753612524e-05
"ENSG00000169554",0.113530024923134,0.409326310748984
"ENSG00000147138",0.0433168931012634,0.680553497616415
"ENSG00000163596",0.223942857630973,0.0446885639606376
"ENSG00000137103",0.284924273917264,0.0460702465406758
"ENSG00000107951",-0.195219971766642,0.225496956516939
"ENSG00000105248",0.0523182684481099,0.805479866080397
"ENSG00000102547",0.31294831950521,0.0377040919510457
"ENSG00000133112",0.0822698011319762,0.738564625380302
"ENSG00000188909",-0.0418105015536143,0.848924347373698
"ENSG00000249158",0.0505450250364513,0.663810353009063
"ENSG00000078269",0.509193488835364,0.102966511783222
"ENSG00000123983",1.35205630240539,1.26598410643552e-08
"ENSG00000188868",0.056858777031412,0.760306198504365
"ENSG00000181378",-0.130003977865945,0.598480962055904
"ENSG00000110536",0.382697004859932,0.1700189417687
"ENSG00000162407",0.075252139042427,0.619247734088328
"ENSG00000128581",0.599431912650098,0.00176031923936537
"ENSG00000182253",0.274845072518206,0.00267779052626238
"ENSG00000124588",-0.00708221237117098,0.951737901857493
"ENSG00000108861",0.182362386990803,0.338358766736798
"ENSG00000144867",-0.0677168542777538,0.793625551329048
"ENSG00000085274",-0.211569763881102,0.46413649289596
